time_published,symbol,title,source,overall_sentiment_score,overall_sentiment_label,ticker_sentiment_score,relevance_score
20240902T094833,MSFT,Semicon Taiwan draws top executives,Taipei Times,0.189325,Somewhat-Bullish,0.277233,0.669992
20240902T100801,MSFT,New F1 driver Colapinto shows off power of Argentina's 'unicorns',Buenos Aires Times,0.241659,Somewhat-Bullish,0.124136,0.613326
20240903T101808,MSFT,Is Lumen Stock Headed to Bankruptcy or Massive Gains?,24/7 Wall St.,0.296992,Somewhat-Bullish,0.233808,0.610696
20240903T102628,MSFT,"Build relationship with customers, don’t just complete a transaction: ACC 2024 keynote speaker",MyCebu.ph,0.23987,Somewhat-Bullish,0.254012,0.554177
20240903T113700,MSFT,This type of index fund might help you after the S&P 500’s concentration peaks,MarketWatch,0.295998,Somewhat-Bullish,0.306850,0.746219
20240903T113700,MSFT,This type of index fund might help you after the S&P 500’s concentration peaks,MarketWatch,-0.068755,Neutral,-0.143586,0.737918
20240903T123800,MSFT,A Dot-Com-Like Bust Isn’t in the Cards for AI Investors Who Diversify,Barron's,0.311582,Somewhat-Bullish,0.316299,0.702651
20240903T152000,MSFT,Halliburton Confirms Data Stolen in Cyberattack,SecurityWeek,-0.013628,Neutral,0.108927,0.578839
20240903T192800,MSFT,"Global data center industry to emit 2.5 billion tons of CO2 through 2030, Morgan Stanley says",Reuters,0.145443,Neutral,0.123045,0.923393
20240904T000000,MSFT,Salesforce Set to Boost Voice Capabilities with Tenyx Takeover,CX Today,0.044839,Neutral,-0.420595,0.642949
20240904T000000,MSFT,Office Depot parent company rolls out generative AI assistant to 900 stores,CIO Dive,0.382531,Bullish,0.313004,0.617924
20240904T050000,MSFT,Why First Solar Stock Gained 30% This Year,Forbes,0.144002,Neutral,0.001251,0.643482
20240904T094833,MSFT,Silicon photonics alliance formed,Taipei Times,0.286217,Somewhat-Bullish,0.253716,0.643668
20240904T095057,MSFT,Baidu rebrands Ernie Bot as Wenxiaoyan in China to stand out from AI rivals,Yahoo Finance,0.18587,Somewhat-Bullish,0.142166,0.646215
20240904T121014,MSFT,Alpine Summit Energy Partners Company Profile & Introduction,Moomoo,0.243824,Somewhat-Bullish,0.004661,0.578896
20240904T142500,MSFT,Brazil’s Vivo gets Central Bank nod to expand in fintech,TelcoTitans.com,0.26283,Somewhat-Bullish,0.235314,0.600889
20240904T163100,MSFT,"How Nvidia doubled earnings, lost almost $300 billion in value and shook the stock market",NBC News,-0.051419,Neutral,0.229890,0.572510
20240904T192400,MSFT,IBM CEO: We Listen to What Israel and Saudi Arabia Consider “Correct Behavior”,The Intercept,-0.330477,Somewhat-Bearish,-0.345314,0.607513
20240905T090000,MSFT,Thinking Outside The Box Stock: Time To Pick Alternatives?,Forbes,0.129509,Neutral,0.073377,0.608753
20240905T090859,MSFT,State Street SPDR Portfolio S&P 500 ETF,ETF Database,0.339481,Somewhat-Bullish,0.300721,0.642849
20240905T095727,MSFT,Salesforce set to buy cloud data backup specialist Own Co. for $1.9B in cash,SiliconANGLE,0.106775,Neutral,0.038326,0.615920
20240905T161000,MSFT,UiPath Reports Second Quarter Fiscal 2025 Financial Results,UiPath,0.3935,Bullish,0.281193,0.592174
20240905T184700,MSFT,"Exclusive: Vista and Blackstone in talks to acquire software maker Smartsheet, sources say",Reuters,0.162545,Somewhat-Bullish,0.104944,0.622772
20240905T215233,MSFT,Pheton Holdings Ltd Class A Ordinary Shares (PTHL) Stock Forecast & Price Prediction 2026–2030,CoinCodex,-0.158209,Somewhat-Bearish,-0.344320,0.574516
20240906T000000,MSFT,Global Sustainable Funds Are Up Nearly 11% This Year,Morningstar,0.344787,Somewhat-Bullish,0.309184,0.636776
20240906T000000,MSFT,"In $1.9B deal, Salesforce buys data backup company Own",TechTarget,0.247583,Somewhat-Bullish,0.126225,0.585654
20240906T095316,MSFT,Breakingviews - Blackstone $16 bln AI deal borrows from SPAC boom,Reuters,0.147358,Neutral,0.227984,0.645848
20240908T101824,MSFT,Could Electricity for Bitcoin Mining Become Energy for AI?,VOA - Voice of America English News,0.222059,Somewhat-Bullish,0.148380,0.578607
20240909T000000,MSFT,"After Earnings, Is CrowdStrike Stock a Buy, a Sell, or Fairly Valued?",Morningstar,0.105079,Neutral,0.042842,0.576020
