time_published,symbol,title,source,overall_sentiment_score,overall_sentiment_label,ticker_sentiment_score,relevance_score
20240701T000000,AAPL,Active investing is suited to the uncertain markets ahead,T. Rowe Price,0.208797,Somewhat-Bullish,0.248161,0.700333
20240701T120704,AAPL,The Best Satellite Messengers for Traveling Off-the-Grid,WIRED,0.306526,Somewhat-Bullish,0.300082,0.744426
20240701T120731,AAPL,"The robots are coming: GXO Logistics, operator of warehouses in the region, starts using humanoids",WFMZ.com,0.202598,Somewhat-Bullish,0.125033,0.603224
20240702T000000,AAPL,Affirm Card Users' Data Compromised in Evolve Bank Cybersecurity Breach: Report,Yahoo Finance,0.000148,Neutral,-0.113613,0.649226
20240705T113815,AAPL,Better Chip Stock: Arm Holdings vs. Intel,Yahoo Finance,0.109301,Neutral,0.110266,0.630770
20240705T121307,AAPL,Headphones maker Koss Corp. continues to ride latest meme-stock craze,The Business Journals,0.268285,Somewhat-Bullish,0.142766,0.631497
20240706T110925,AAPL,"SPYG: S&P 500 Growth Stocks Are Pricey, But Still Worth It (NYSEARCA:SPYG)",Seeking Alpha,0.34783,Somewhat-Bullish,0.340578,0.612741
20240708T000000,AAPL,"Skydance, Paramount Global Agree on Deal; David Ellison, Jeff Shell to Lead ‘New Paramount’",Media Play News,0.195831,Somewhat-Bullish,0.072985,0.566986
20240708T133100,AAPL,"Apple may start iPad production in India, AirPod charging cases at Jabil facility in Pune, says report",mint,0.157077,Somewhat-Bullish,0.418127,0.938535
20240708T145900,AAPL,Corning raises second-quarter core sales forecast driven by AI boom,Reuters,0.265676,Somewhat-Bullish,0.132954,0.626914
20240709T000000,AAPL,Revisiting Hong Kong: Optimism Still Improving Even As Rally Gets Tested,KraneShares,0.426701,Bullish,0.406965,0.739124
20240709T000000,AAPL,What broadening rally? AI stocks dominate US market again in Q2,Morningstar,0.389876,Bullish,0.437527,0.969909
20240709T104100,AAPL,Salesforce and other software stocks are expected to bounce back in a big way,MarketWatch,0.225992,Somewhat-Bullish,0.132472,0.633743
20240709T104100,AAPL,Salesforce and other software stocks are expected to bounce back in a big way,MarketWatch,0.22111,Somewhat-Bullish,0.132685,0.633099
20240709T221056,AAPL,"EXCLUSIVE: Tech Valuations 'Pricey', Cybersecurity 'Top Of Mind' Ahead Of US Elections",TradingView,0.225056,Somewhat-Bullish,0.316056,0.931801
20240710T042303,AAPL,Best Metaverse ETFs,Dr Wealth,0.234082,Somewhat-Bullish,0.179758,0.798453
20240710T161500,AAPL,Apple Aims to Ship 10% More New iPhones This Year After Bumpy 2023,Bloomberg.com,0.151871,Somewhat-Bullish,0.335658,1.000000
20240711T000000,AAPL,Value investors cooling their heels as growth stocks stay hot,InvestmentNews,0.260259,Somewhat-Bullish,0.344314,0.617814
20240711T122939,AAPL,"Staples Canada Leads Back to School 2024 with Trends, Insights and Savings",MultiVu,0.256898,Somewhat-Bullish,0.215798,0.572955
20240712T130200,AAPL,Apple Intelligence Strategy: AI Impact on Enterprises,SiliconANGLE,0.165848,Somewhat-Bullish,0.227453,1.000000
20240714T143954,AAPL,BTCZ Stock Price | T-Rex 2X Inverse Bitcoin Daily Target ETF,Investing.com,-0.181649,Somewhat-Bearish,0.011932,0.606900
20240715T145100,AAPL,AES Corp (AES) August 16 puts purchased as share price down 9.5%,StreetInsider,0.097978,Neutral,0.327461,0.626725
20240715T204200,AAPL,"Buffett's Berkshire Hathaway sets, closes at record high",Reuters,0.150926,Somewhat-Bullish,0.315312,0.640875
20240716T093400,AAPL,Apple at all-time high after Morgan Stanley calls stock 'top pick' for AI efforts,Reuters,0.263236,Somewhat-Bullish,0.415697,1.000000
20240716T103500,AAPL,The AI Revolution Continues,Seeking Alpha,0.194071,Somewhat-Bullish,0.142555,0.609824
20240716T121006,AAPL,Imax Expands Saudi Arabia Footprint In Pact With Big Exhibitor Muvi Cinemas,Deadline,0.263731,Somewhat-Bullish,0.137319,0.585687
20240716T122835,AAPL,Production Begins for New Plug & Play Recessed Light,Streetwise Reports,0.317929,Somewhat-Bullish,0.207001,0.649053
20240717T192000,AAPL,Deal for “high-performance” batteries signed for mystery Mixed Reality leader,PhoneArena,0.308449,Somewhat-Bullish,0.344433,0.717404
20240718T121616,AAPL,Can Value Stocks Really Make a Comeback?,Morningstar,-0.106988,Neutral,-0.100270,0.740592
