time_published,symbol,title,source,overall_sentiment_score,overall_sentiment_label,ticker_sentiment_score,relevance_score
20241103T151014,PLTR,Earnings call: Silvercrest reports growth amid strategic expansions,Investing.com,0.207391,Somewhat-Bullish,0.132844,0.604334
20241105T082655,PLTR,Palantir Executives Plan to Sell Over $580 Million of Stock,Barron's,-0.324904,Somewhat-Bearish,-0.325582,1.000000
20241107T172715,PLTR,Palantir Technologies Sells Shares of MSP Recovery,TradingView – Acompanhe todos os mercados,0.133114,Neutral,0.124143,1.000000
20241108T021024,PLTR,Bitwise Bitcoin ETF (BITB) Quarterly 10-Q Report,qz.com,0.079151,Neutral,0.117120,0.735081
20241108T083000,PLTR,A.I. Investor Day & AGIX Bell Ringing at Nasdaq,KraneShares,0.347418,Somewhat-Bullish,0.316497,0.620981
20241113T162700,PLTR,"Bitcoin Punches Past Another Record, Zeroes In On $100,000",Investor's Business Daily,0.184875,Somewhat-Bullish,0.244248,0.632040
20241114T082655,PLTR,Palantir Technologies (PLTR) Announces Transfer of Stock Listing to Nasdaq,GuruFocus,0.336533,Somewhat-Bullish,0.337396,1.000000
20241114T221200,PLTR,Palantir’s stock is moving to the Nasdaq. Why investors are cheering the move.,MarketWatch,0.425259,Bullish,0.432609,1.000000
20241115T094300,PLTR,Palantir Stock Rises as It Shifts Listing To Nasdaq,Investopedia,0.339199,Somewhat-Bullish,0.516804,1.000000
20241115T160200,PLTR,Palantir surges 8% to new ATH as company plans transfer to Nasdaq 📈,XTB.com,0.009442,Neutral,0.047819,0.327448
20241118T091300,PLTR,"Wall Street’s hottest stock, Palantir, only employs 3,892 people",Sherwood News,0.278892,Somewhat-Bullish,0.499965,1.000000
20241118T193200,PLTR,Palantir Director Deletes X Account After ‘ETF Buying’ Post,Bloomberg.com,-0.053894,Neutral,-0.398373,1.000000
20241119T063700,PLTR,Palantir Board Member In A Deleted X Post Said Nasdaq Move Will 'Force Billions In ETF Buying And Deliver Tendies': Here's What This Meme-Stock Term Means,Benzinga,0.13623,Neutral,0.124438,1.000000
20241119T083146,PLTR,Heath Starr Appointed SAIC Health Market Leader,GovCon Wire,0.087158,Neutral,0.146527,0.622353
20241122T200200,PLTR,"Cathie Wood's ARK buys Teradyne and Ibotta, sells Tesla and Palantir stock",Investing.com,-0.144458,Neutral,-0.414932,0.667484
20241125T095600,PLTR,"ServiceNow: On A Possible Path To $1300+, But I’m Not Buying (NYSE:NOW)",Seeking Alpha,-0.101965,Neutral,0.014451,0.630410
20241125T104400,PLTR,Palantir and Nvidia rank high on list of companies with rising sales estimates,MarketWatch,0.388167,Bullish,0.420859,0.975539
20241125T104400,PLTR,Palantir and Nvidia rank high on list of companies with rising sales estimates,MarketWatch,0.485064,Bullish,0.702601,0.911644
20241126T060956,PLTR,Should iShares Morningstar Mid-Cap Growth ETF (IMCG) Be on Your Investing Radar?,TradingView — Track All Markets,0.203561,Somewhat-Bullish,0.118742,0.637218
20241126T075321,PLTR,Brad Williams Appointed CACI SVP of Cyber,GovCon Wire,0.184752,Somewhat-Bullish,0.132239,0.642057
20241128T112100,PLTR,10 Best Prison and Law Enforcement Stocks To Invest In,Insider Monkey,0.334857,Somewhat-Bullish,0.304767,0.622756
20241129T073700,PLTR,Better Artificial Intelligence Stock: Palantir Technologies vs. IBM,The Motley Fool,0.203984,Somewhat-Bullish,0.127072,0.919423
