time_published,symbol,title,source,overall_sentiment_score,overall_sentiment_label,ticker_sentiment_score,relevance_score
20240801T000000,AMZN,"AES debuts Maximo, the solar installation robot",Solar Builder,0.671025,Bullish,0.416727,0.740189
20240801T141500,AMZN,IVV ETF or VAS ETF: Where should I invest?,The Motley Fool Australia,0.286733,Somewhat-Bullish,0.303859,0.675477
20240801T201600,AMZN,Amazon’s Shares Slide as AI Spending Plans Spook Investors,Bloomberg.com,-0.446327,Bearish,-0.430526,1.000000
20240802T010600,AMZN,"News | Amazon Boosts Spending to Expand Warehouse, Data Center Networks",CoStar,0.098697,Neutral,0.124981,1.000000
20240802T095858,AMZN,This Could Be a Buying Opportunity for Active ETF ‘LSGR’,ETF Trends,0.358214,Bullish,0.340033,0.627545
20240802T102500,AMZN,SPS Commerce Acquires SupplyPike in $206M Deal,Arkansas Business,0.172527,Somewhat-Bullish,0.114886,0.609861
20240802T105539,AMZN,"Dominion Energy ""open"" to having a data center next to Connecticut nuclear power plant",DatacenterDynamics,0.248012,Somewhat-Bullish,0.212626,0.660818
20240805T000000,AMZN,Kroger and Albertsons: A Case Study in Operational Resilience,Progressive Grocer,0.064732,Neutral,0.062028,0.620443
20240805T000000,AMZN,"Earnings roundup: 2Q profits down at Alamo Group, Rush Enterprises; Toyota helped by exchange rate",San Antonio Express-News,-0.160536,Somewhat-Bearish,0.423057,0.763007
20240805T112913,AMZN,"TC Energy eyes opportunities in North America, driven by data center growth",Data Center Dynamics,0.28079,Somewhat-Bullish,0.200970,0.620116
20240805T185800,AMZN,Talen Energy to respond as regulator seeks details on proposed changes,Reuters,-0.043838,Neutral,0.118521,0.814655
20240806T090500,AMZN,The Race to Displace: How Temu and Shein are Redefining Ecommerce,Retail TouchPoints,0.097658,Neutral,0.058940,0.867067
20240806T111228,AMZN,Rocky View County: The new hub for major distribution centres?,DiscoverAirdrie,0.207056,Somewhat-Bullish,0.229164,0.616275
20240807T000000,AMZN,"Artificial Intelligence (Ai) In The Education Sector Market size is set to grow by USD 2.32 billion from 2024-2028, Growing emphasis on customized learning paths using ai boost the market, Technavio",The AI Journal,0.325447,Somewhat-Bullish,0.339399,0.848117
20240807T000000,AMZN,Walmart leads the top 10 US retailers by sales,eMarketer,0.315799,Somewhat-Bullish,0.235027,0.813225
20240807T114000,AMZN,E-commerce Market Size Expected to Reach USD 67.05 Trillion by 2033,GlobeNewswire,0.216481,Somewhat-Bullish,0.435303,0.617097
20240807T135200,AMZN,VirTra appoints Brandon Cox as Chief Technology Officer,Police1,0.149633,Neutral,0.149711,0.444707
20240807T191002,AMZN,Animal Spirits: Flash Crash or Recession?,The Irrelevant Investor,0.386934,Bullish,0.345037,0.739049
