time_published,symbol,title,source,overall_sentiment_score,overall_sentiment_label,ticker_sentiment_score,relevance_score
20240103T181224,AMZN,Miami doesn’t need to be the Silicon Valley of the South,Refresh Miami,-0.084601,Neutral,0.116776,0.637317
20240104T000000,AMZN,Markets in Focus: Concentrating on Diversification,MSCI,0.221864,Somewhat-Bullish,0.223874,0.709250
20240104T080400,AMZN,"RDE, Inc. (Restaurant.com) Completes Acquisition of CardCash.com, Creating $100 Million+ Incentives Business",KRON4,0.080801,Neutral,0.101824,0.621807
20240104T182748,AMZN,Amazon to generate hydrogen onsite with Plug Power’s electrolyzer system,ESG Dive,0.384079,Bullish,0.334915,0.902203
20240104T203853,AMZN,ProShares S&P 500 High Income ETF,ETF Database,0.328349,Somewhat-Bullish,0.245239,0.642639
20240105T182404,AMZN,Smart Home Innovators: 3 Stocks Automating Everyday Life,InvestorPlace,0.221609,Somewhat-Bullish,0.232194,0.626576
20240105T182625,AMZN,How the Pitney Bowes No-Box/No-Label Returns Service Works,Kiplinger,0.208317,Somewhat-Bullish,0.106346,0.600932
20240108T000000,AMZN,GigaCloud Grows,Los Angeles Business Journal,0.181537,Somewhat-Bullish,0.130692,0.609559
20240108T182800,AMZN,LG unveils world's 1st wireless transparent OLED TV: All details,The Times of India,0.351159,Bullish,0.274419,0.588684
20240108T195238,AMZN,"FNGU ETF Analysis: Dividends, Returns AMEX:FNGU",TradingView,0.056391,Neutral,0.131698,0.730251
20240109T175112,AMZN,Stellantis says BlackBerry partnership will develop infotainment tech 100 times faster,The Detroit News,0.378409,Bullish,0.344063,0.748838
20240109T180932,AMZN,12 Lessons the Market Taught Investors in 2023,Morningstar,0.0461,Neutral,-0.141367,0.610413
20240109T180932,AMZN,Naysayers Were Wrong About the 60/40 Portfolio. Here’s Why.,Morningstar,0.258374,Somewhat-Bullish,0.338162,0.807293
20240110T000000,AMZN,SKYX’s All-in-One Smart Platform is Everything from a Smart Speaker to a Smoke Detector,CEPro,0.309698,Somewhat-Bullish,0.218122,0.608128
20240110T053000,AMZN,Dolby Showcases the Growing Reach of Dolby Vision and Dolby Atmos at CES 2024,Dolby Newsroom,0.374496,Bullish,0.312626,0.632119
20240110T174839,AMZN,Amazon takes next steps with two data center projects in Mesa,The Business Journals,0.470172,Bullish,0.452053,1.000000
20240111T170000,AMZN,"eBay to pay $3M after employees sent live spiders, cockroaches to couple",LiveNOW from FOX,-0.407673,Bearish,-0.131090,0.645512
20240111T181138,AMZN,CPSC recalls millions of furniture tip-over kits made in Vietnam,Furniture Today,-0.267481,Somewhat-Bearish,-0.208061,0.638439
20240115T000000,AMZN,FedEx Challenges Amazon with Homegrown Marketplace,Channelnomics,0.184936,Somewhat-Bullish,0.115832,0.918721
20240116T101700,AMZN,Netflix Tests Streaming Deal with Carrefour to Boost Subscribers (NFLX),Bloomberg.com,0.129946,Neutral,0.224964,0.639041
20240116T110000,AMZN,Unlocking The Potential Of Pure Research At InterDigital,Forbes,0.269939,Somewhat-Bullish,0.214290,0.604778
20240117T000000,AMZN,Monday.com review: Work management platform works best when you pay for it,IT Pro,0.115384,Neutral,0.131990,0.335539
20240117T091500,AMZN,JFrog-Amazon SageMaker integration aims to streamline machine learning workflows,SiliconANGLE,0.166476,Somewhat-Bullish,0.348865,0.714086
20240117T181820,AMZN,5 key themes from the 2024 Consumer Electronics Show,Liberty Global,0.227164,Somewhat-Bullish,0.236282,0.736363
20240117T182413,AMZN,NetApp Hires AWS Executive To Manage Global Cloud Sales,CRN,0.203817,Somewhat-Bullish,0.117988,0.710149
