time_published,symbol,title,source,overall_sentiment_score,overall_sentiment_label,ticker_sentiment_score,relevance_score
20240903T113700,AAPL,This type of index fund might help you after the S&P 500’s concentration peaks,MarketWatch,0.280316,Somewhat-Bullish,0.305945,0.712139
20240903T113700,AAPL,This type of index fund might help you after the S&P 500’s concentration peaks,MarketWatch,-0.0687,Neutral,-0.116777,0.794512
20240903T123800,AAPL,A Dot-Com-Like Bust Isn’t in the Cards for AI Investors Who Diversify,Barron's,0.324258,Somewhat-Bullish,0.304886,0.700282
20240904T121014,AAPL,Alpine Summit Energy Partners Company Profile & Introduction,Moomoo,0.263215,Somewhat-Bullish,0.385817,0.597602
20240904T153313,AAPL,3 Great ETFs That Offer Broad Diversification,Morningstar Canada,0.144145,Neutral,0.118614,0.562450
20240904T163100,AAPL,"How Nvidia doubled earnings, lost almost $300 billion in value and shook the stock market",NBC News,-0.074591,Neutral,0.105758,0.616961
20240905T000000,AAPL,Target integrates curbside and in-store order pickup services with Apple CarPlay,Chain Store Age,0.316286,Somewhat-Bullish,0.337838,0.836782
20240905T090859,AAPL,State Street SPDR Portfolio S&P 500 ETF,ETF Database,0.325041,Somewhat-Bullish,0.349411,0.646231
20240905T102831,AAPL,Introducing PayPal Everywhere,PYPL Investor Relations,0.330119,Somewhat-Bullish,0.263707,0.736074
20240905T103736,AAPL,Kartoon Studios Slates Roblox-Based Competition on Kartoon Channel Streamer,Media Play News,0.371758,Bullish,0.308895,0.611699
20240905T215233,AAPL,Pheton Holdings Ltd Class A Ordinary Shares (PTHL) Stock Forecast & Price Prediction 2026–2030,CoinCodex,-0.147671,Neutral,-0.341589,0.573242
20240906T000000,AAPL,Global Sustainable Funds Are Up Nearly 11% This Year,Morningstar,0.30281,Somewhat-Bullish,0.331214,0.627309
20240909T000000,AAPL,4 charts on the US rotation out of growth and tech stocks,Morningstar,-0.242081,Somewhat-Bearish,-0.293660,0.806513
