time_published,symbol,title,source,overall_sentiment_score,overall_sentiment_label,ticker_sentiment_score,relevance_score
20240401T000000,MSFT,These Growth Funds Continued to Shine in Q1 2024,Morningstar,0.250012,Somewhat-Bullish,0.703605,0.729098
20240402T000000,MSFT,ED 24-02: Mitigating the Significant Risk from Nation-State Compromise of Microsoft Corporate Email System,CISA (.gov),-0.347944,Somewhat-Bearish,-0.315757,1.000000
20240402T000000,MSFT,Cybersecurity Faces Transformation from Generative AI,Global X ETFs,0.357038,Bullish,0.442306,0.683839
20240402T152721,MSFT,The Role of AI in Driving Digital Transformation,INDOlink,0.246757,Somewhat-Bullish,0.345853,0.632459
20240403T000000,MSFT,"Today’s top business headlines: GE's breakup, Microsoft Teams cut from Office, recalled car fire risks",Fast Company,0.233709,Somewhat-Bullish,-0.220452,0.829857
20240403T000000,MSFT,How AI-Enabled Tractor Supply Is Preparing Its IT Infrastructure for the Future,Consumer Goods Technology,0.534671,Bullish,0.412206,0.639126
20240403T004000,MSFT,"Ark Invest BTC ETF Bleeding Severely, Surpassing GBTC ETF Outflow",The Coin Republic,0.224504,Somewhat-Bullish,0.257209,0.635837
20240403T111200,MSFT,Johnson & Johnson CIO says employee upskilling is key to transforming health care,Fortune,0.146616,Neutral,-0.148236,0.605857
20240403T152721,MSFT,The Rise of FinOps and GreenOps,INDOlink,0.226812,Somewhat-Bullish,0.306069,0.741227
20240403T153318,MSFT,Erosion in the rule of law creates potential corporate governance gaps & increases risks for management,Thomson Reuters,-0.125339,Neutral,-0.109030,0.617059
20240404T000000,MSFT,Winners of the 2024 IoT Evolution Industrial IoT Product of the Year Awards Announced,IoT Evolution World,0.280955,Somewhat-Bullish,0.212890,0.578753
20240404T000000,MSFT,Bank of Montreal runs risk calculations twice as fast and at 30% less cost with Azure,Microsoft,0.169232,Somewhat-Bullish,0.326627,0.911466
20240405T000000,MSFT,How to Find a Great Dividend Fund,Morningstar,0.003177,Neutral,0.337327,0.637258
20240405T000000,MSFT,Alger Launches 2 Transparent Actively Managed ETFs,ETF Trends,0.327742,Somewhat-Bullish,0.339143,0.742752
20240405T150210,MSFT,HubSpot Acquisition Could Boost Google's Cloud Computing Business,Value The Markets,0.179438,Somewhat-Bullish,0.144053,0.624906
20240405T185210,MSFT,Alger Concentrated Equity ETF Holdings,Quiver Quantitative,0.346587,Somewhat-Bullish,0.326141,0.891549
20240408T070000,MSFT,"If I Could Only Buy and Hold 1 Vanguard ETF For the Next 5 Years, This Would Be My Top Pick",The Motley Fool,0.359808,Bullish,0.323052,0.640373
20240409T000000,MSFT,Westcon-Comstor Brings AudioCodes Live for Microsoft Teams to EMEA,UC Today,0.458407,Bullish,0.331932,0.949527
20240409T023925,MSFT,Fidelity Hedged Equity ETF Holdings,Quiver Quantitative,0.201843,Somewhat-Bullish,0.213383,0.649284
20240409T144500,MSFT,Google introduces new Arm-based AI chip for data centers,Fox Business,0.215033,Somewhat-Bullish,0.149587,0.619576
20240410T000000,MSFT,"Suzuki embraces Azure OpenAI Service, supercharges AI use with five apps, and sparks ideas for AI in business",Microsoft,0.606975,Bullish,0.702772,0.975629
20240410T000000,MSFT,"Adobe leverages Microsoft Azure to streamline the customer experience, harnessing the power of connected cloud services.",Microsoft,0.855215,Bullish,0.811819,0.932382
20240410T000000,MSFT,Prevention through Design (PtD) Award,Centers for Disease Control and Prevention | CDC (.gov),0.357034,Bullish,0.136055,0.571770
20240410T020914,MSFT,Alger AI Enablers & Adopters ETF,ETF Database,0.275591,Somewhat-Bullish,0.212312,0.625734
20240410T210000,MSFT,"Pixelworks Brings New Mobile Gaming Experience to ""Diablo Immortal"", a Co-developed Game by Blizzard Entertainment and NetEase",PR Newswire,0.3423,Somewhat-Bullish,0.212877,0.647726
20240410T210500,MSFT,Adobe Is Buying Videos for $3 Per Minute to Build AI Model,Bloomberg.com,0.143486,Neutral,0.132943,0.632348
20240410T225300,MSFT,Apple's New Jersey store workers file petition for unionization,Reuters,-0.062638,Neutral,0.022233,0.594996
20240411T000000,MSFT,Implications of AI for cloud computing companies,ETF Stream,0.235639,Somewhat-Bullish,0.226816,0.728844
20240411T215152,MSFT,Fidelity Yield Enhanced Equity ETF Holdings,Quiver Quantitative,0.213251,Somewhat-Bullish,0.236081,0.632468
20240412T000000,MSFT,Microsoft says Georgia may be overestimating data center load growth,Latitude Media,-0.057546,Neutral,0.129905,0.947589
20240412T071007,MSFT,FBUF Top Holdings List & Exposure (Fidelity Dynamic Buffered Equity ETF),MarketBeat,0.162644,Somewhat-Bullish,0.169572,0.727395
20240415T061500,MSFT,Creator-Platform Company Spotter Hires Adobe and Microsoft Alum Ivo Manolov as CTO,Variety,0.237031,Somewhat-Bullish,0.207310,0.722637
20240415T062516,MSFT,Terry Smith – Top 10 Holdings – Latest 13F,The Acquirer's Multiple,0.424471,Bullish,0.441839,0.941921
20240415T063000,MSFT,Akamai expands cloud services with dedicated GPUs for media workloads,SiliconANGLE,0.153823,Somewhat-Bullish,0.018051,0.607266
20240415T142747,MSFT,Arrow Debuts Copilot for Microsoft 365 Services for Partners,Channel Futures,0.285515,Somewhat-Bullish,0.324482,0.922172
20240416T000000,MSFT,Adobe Explores OpenAI Partnership as It Adds AI Video Tools,Inc.com,0.196239,Somewhat-Bullish,0.126132,0.634587
20240416T142634,MSFT,AMD and Nvidia unveil new processors for AI PCs,SiliconANGLE,0.272461,Somewhat-Bullish,0.214821,0.618795
20240416T153400,MSFT,AI to boost sustainability if carbon costs are kept in check,TechTarget,0.179678,Somewhat-Bullish,0.231898,0.561311
20240416T153917,MSFT,Fidelity Hedged Equity ETF,ETF Database,0.298752,Somewhat-Bullish,0.307337,0.630833
20240417T150327,MSFT,"1 Stock-Split ETF That Could Turn $500 Per Month Into $1 Million, With Help From Nvidia, Microsoft, and Apple",The Motley Fool,0.408862,Bullish,0.415790,0.788088
20240417T192500,MSFT,"JEPI: Do Not Make The Same Mistake Two Years In A Row, Buy This Covered Call ETF Instead",Sahm,0.040977,Neutral,0.143142,0.606953
20240418T000000,MSFT,Why Microsoft extended Windows 10 support for schools for $1,PIRG,0.223948,Somewhat-Bullish,0.218290,1.000000
20240418T030000,MSFT,Cisco debuts new AI-focused security system after $28 billion deal to buy Splunk,CNBC,0.263904,Somewhat-Bullish,0.223187,0.639363
