time_published,symbol,title,source,overall_sentiment_score,overall_sentiment_label,ticker_sentiment_score,relevance_score
20231002T030926,TSLA,Q4 Stock Predictions: 3 Flying Car Stocks Ready to Roar Into 2024,InvestorPlace,0.236852,Somewhat-Bullish,0.110247,0.644879
20231002T114100,TSLA,Chinese demand outlook pressures lithium prices to 2-year lows,South China Morning Post,-0.222192,Somewhat-Bearish,-0.228233,0.629705
20231002T140928,TSLA,Tesla's Stock Drops After Deliveries Data Missed Lowered Expectations,Moomoo,-0.22931,Somewhat-Bearish,-0.417760,1.000000
20231003T065500,TSLA,Tesla reintroduces rear-wheel drive Model Y at lower price,Automotive News,0.336902,Somewhat-Bullish,0.340025,1.000000
20231003T205513,TSLA,China’s latest rare earths quota could sustain weak prices,Benchmark Mineral Intelligence,-0.105617,Neutral,-0.141921,0.621768
20231004T101236,TSLA,New Lithium Stock Trades Today. It's Another Way to Play the EV Trend.,Barron's,0.241852,Somewhat-Bullish,0.305294,0.600073
20231006T130000,TSLA,Bitwise CIO expects U.S. spot bitcoin ETFs to see $55 billion of inflows in first 5 years,Pensions & Investments,0.169078,Somewhat-Bullish,-0.323068,0.636051
20231010T000000,TSLA,"Top Performing ETFs: Gold, Income ETFs Top the Charts",ETF Trends,0.362729,Bullish,0.268821,0.608792
20231010T020400,TSLA,Chinese EV startup WM Motor files for bankruptcy,The Business Times,-0.193711,Somewhat-Bearish,-0.123431,0.625264
20231011T050900,TSLA,"Tesla rejects union claims, reports of health and safety issues at German plant",Automotive News,-0.37242,Bearish,-0.398535,1.000000
20231011T185000,TSLA,Tesla Taps European Stainless Steel Producer for Long-Awaited Cybertruck,Bloomberg.com,0.161573,Somewhat-Bullish,0.187623,1.000000
20231011T211051,TSLA,"Fermata Energy's FE-20 Bidirectional EV Charger and V2G Software Platform Achieves UL 9741 and UL 1741 SA Certifications, Signaling Shift in EV Charging Landscape",Business Wire,0.210829,Somewhat-Bullish,0.250995,0.648778
20231012T210750,TSLA,Tesla picks Europe’s largest stainless steel producer for Cybertruck production: Report,Drive Tesla Canada,0.108991,Neutral,0.432148,1.000000
20231013T092600,TSLA,Man faces four years behind bars after tricking Tesla into handing him five cars he never paid for,Fortune,-0.298557,Somewhat-Bearish,-0.268417,1.000000
