time_published,symbol,title,source,overall_sentiment_score,overall_sentiment_label,ticker_sentiment_score,relevance_score
20231003T000000,AMZN,Best Buy joins growing list of retailers entering the healthcare space,MarketWatch.com Webstory,0.234293,Somewhat-Bullish,0.213050,0.726310
20231003T075100,AMZN,St. Charles casino partners with Amazon to open AI-powered store,KSDK,0.446646,Bullish,0.446398,1.000000
20231003T120000,AMZN,Lina Khan Is Wrong About Amazon and Antitrust,Bloomberg.com,0.011698,Neutral,0.026033,0.325805
20231003T204641,AMZN,"Women In Toys, Licensing & Entertainment Unveils 2023 Wonder Women Award Winners in NYC",aNb Media,0.310179,Somewhat-Bullish,0.320798,0.626014
20231004T110857,AMZN,JPMorgan Hedged Equity Laddered Overlay ETF,ETF Database,0.365389,Bullish,0.301818,0.615386
20231004T202836,AMZN,Suunto Unveils Plans for U.S. Direct Distribution,SGB Media Online,0.177118,Somewhat-Bullish,0.240095,0.640640
20231005T000000,AMZN,Amex pilots biometrics in online checkout,Payments Dive,0.185794,Somewhat-Bullish,0.202723,0.640786
20231005T114400,AMZN,Amazon Global Communications Operations Undergo Layoffs,Deadline,-0.322639,Somewhat-Bearish,-0.339848,1.000000
20231005T202951,AMZN,Blackberry to Split in Two: Why We Like the Idea,Morningstar,0.20744,Somewhat-Bullish,0.188776,0.629157
20231009T140955,AMZN,Moat Investing Rises Above Magnificent Seven Dominance,VanEck,0.19653,Somewhat-Bullish,0.138035,0.621161
20231009T203435,AMZN,"Nexstar Says ‘Not So Fast,’ Claims Broadcast Is Future of TV",Nexttv,0.083056,Neutral,-0.142664,0.597775
20231010T145513,AMZN,"Amazon, McDonald's, Chuck E. Cheese and InterContinental Hotels Group respond to Trafficking Inc. investigation",International Consortium of Investigative Journalists - ICIJ,-0.081944,Neutral,-0.100369,0.951526
20231010T204437,AMZN,"AdvaMed elevates digital health center to division, names board",MedTech Dive,0.286103,Somewhat-Bullish,0.218652,0.563144
20231010T210610,AMZN,"SLB, AWS and Shell Collaborate to Accelerate OSDU® Data Platform Adoption",SLB,0.375744,Bullish,0.331780,0.747369
