time_published,symbol,title,source,overall_sentiment_score,overall_sentiment_label,ticker_sentiment_score,relevance_score
20241101T100000,TSLA,Ford cost challenges pervade Q3 earnings,Automotive News,-0.136505,Neutral,-0.077167,0.563739
20241103T151014,TSLA,Earnings call: Silvercrest reports growth amid strategic expansions,Investing.com,0.184953,Somewhat-Bullish,0.110914,0.583314
20241106T082148,TSLA,Celebrated inventor driving NextEra Energy’s commitment to meeting energy demand,NextEra Energy Newsroom,0.333744,Somewhat-Bullish,0.277735,0.574898
20241107T082204,TSLA,Wheels of Change: the Story of NIO (Part 1),Gasgoo,0.146676,Neutral,0.100566,0.617010
20241107T211100,TSLA,"Lucid beats revenue estimates, reaffirms annual production",Reuters,0.286541,Somewhat-Bullish,0.111210,0.613779
20241108T082643,TSLA,POSCO completes silicon anode material plant for secondary batteries,Daum,0.476292,Bullish,0.344952,0.669464
20241108T162900,TSLA,"No, Elon Musk Is Not Acquiring Ford Motor Company",Ford Authority,0.131718,Neutral,0.138831,0.718356
20241110T060700,TSLA,Hedge funds shorting Tesla just lost more than $5 billion,Fortune,0.075417,Neutral,0.483995,1.000000
20241110T060700,TSLA,Hedge funds shorting Tesla just lost more than $5 billion,Fortune,0.044212,Neutral,0.429400,1.000000
20241110T083600,TSLA,Ford responds to rumors about Elon Musk acquisition,MySA,0.04316,Neutral,0.107579,0.808617
20241110T095500,TSLA,Can Xpeng Motors Eat Tesla’s Lunch in Humanoid Robots the Way BYD Did in EVs?,Barchart.com,0.027015,Neutral,0.145074,1.000000
20241111T000000,TSLA,Wolfspeed laying off 20% of workforce,Manufacturing Dive,-0.181665,Somewhat-Bearish,-0.135998,0.606916
20241111T045932,TSLA,"Ross Gerber, Cathie Wood Or Gary Black? Whose Funds Stack Up Against S&P 500's Gains In 2024?",TradingView — Track All Markets,0.194642,Somewhat-Bullish,-0.116813,0.616754
