time_published,symbol,title,source,overall_sentiment_score,overall_sentiment_label,ticker_sentiment_score,relevance_score
20230102T045149,TSLA,"Tesla Says Company Sold a Record 1.3 Million Vehicles Last Year, Falls Short of 50% Growth Pledge",WTTW Chicago,-0.079599,Neutral,-0.214536,1.000000
20230103T043025,TSLA,Better Chinese EV Stock: Nio vs. Li Auto,The Globe and Mail,0.2022,Somewhat-Bullish,0.112308,0.727046
20230103T044742,TSLA,Tesla stock suffers worst-ever year in 2022 despite deliveries hitting record high,FOREX.com,-0.234827,Somewhat-Bearish,-0.421980,1.000000
20230103T064900,TSLA,Foxconn to use Nvidia chips to build self-driving vehicle platforms,Reuters,0.212082,Somewhat-Bullish,0.144260,0.608776
20230103T115300,TSLA,"Lucid, Rivian and others should explore distribution deals with established brands",Automotive News,0.173072,Somewhat-Bullish,0.121471,0.647014
20230103T120500,TSLA,Tuesday's ETF with Unusual Volume: IWL,Nasdaq,-0.14624,Neutral,-0.546022,0.877909
20230104T042048,TSLA,GM ships 2.2 million U.S. vehicles in 2022,General Motors,0.13428,Neutral,-0.086766,0.576679
20230104T042106,TSLA,Market Insights: EVs and plug-in hybrids to represent 81 percent of new U.S. vehicle sales in 2045,Aftermarket Matters,0.31013,Somewhat-Bullish,0.324937,0.609703
20230104T043646,TSLA,"Hyundai, BYD, Polestar adopt Nvidia’s cloud gaming service",KED Global,0.35081,Bullish,0.227796,0.636628
20230104T045150,TSLA,Report: South Korea fines Tesla $2.2M over cold-weather range,Green Car Reports,-0.41747,Bearish,-0.421637,1.000000
20230105T044204,TSLA,Sony and Honda unveil Afeela EV as part of CES 2023,Alabama News Center,0.227536,Somewhat-Bullish,0.147344,0.602996
20230106T040200,TSLA,The ARK Innovation ETF: Tesla Is Cathie Wood’s Latest Problem,Seeking Alpha,-0.299969,Somewhat-Bearish,-0.285310,0.828623
20230106T045149,TSLA,Tesla's stock lost over $700 billion in value. Elon Musk's Twitter deal didn't help,NPR,-0.678506,Bearish,-0.845809,1.000000
20230106T045600,TSLA,Chinese companies lead in LiDAR tech,China Daily,0.31049,Somewhat-Bullish,0.237720,0.638126
20230106T121800,TSLA,"XPeng stock just misses a record selloff, snaps 5-day win streak",MarketWatch,-0.254301,Somewhat-Bearish,-0.323579,0.891000
