time_published,symbol,title,source,overall_sentiment_score,overall_sentiment_label,ticker_sentiment_score,relevance_score
20231201T190221,TSLA,General Motors Is Pulling Away From Cruise. What Happens Now?,The San Francisco Standard,-0.091761,Neutral,-0.143515,0.612008
20231204T100000,TSLA,"Nio (NIO) Stock Price Prediction in 2030: Bull, Base & Bear Forecasts",24/7 Wall St.,0.118953,Neutral,0.141165,0.614497
20231207T144400,TSLA,Tesla’s Dojo Supercomputer Head Exits in Blow to Efforts,Transport Topics,-0.088611,Neutral,-0.214334,1.000000
20231207T184639,TSLA,Atlas Lithium Fully Funded to First Production in 2024,Batteries News,0.223774,Somewhat-Bullish,0.105772,0.604992
20231208T184854,TSLA,"Less stations, more power sharing: How ChargePoint intends to tackle the ""big EV"" business",electrive.com,-0.163261,Somewhat-Bearish,-0.167841,0.576765
20231208T190950,TSLA,"Lucid (LCID) Stock Price Prediction in 2030: Bull, Base & Bear Forecasts",24/7 Wall St.,0.018836,Neutral,0.328950,0.605965
20231209T020200,TSLA,Tesla says California agency implicitly approved of its 'Autopilot' brand,Reuters,-0.238403,Somewhat-Bearish,-0.212043,1.000000
20231211T114011,TSLA,iShares Self-Driving EV and Tech ETF (NY: IDRV,FinancialContent,-0.080368,Neutral,-0.102549,0.644529
20231213T080500,TSLA,"Tesla to lose $7,500 consumer tax credits for some Model 3 vehicles",Reuters,6.2e-05,Neutral,-0.252922,1.000000
20231213T121400,TSLA,"Tesla's second-generation robot is here! Flexibility has greatly increased, and you can also pinch eggs with two fingers...",富途牛牛,0.441487,Bullish,0.412960,0.973812
20231213T130600,TSLA,"The second generation of Tesla's humanoid robot Optimus is here! Lose 20 pounds, do squats, and be able to “bungee jump”, more like a real person!",富途牛牛,0.234049,Somewhat-Bullish,0.428247,1.000000
20231213T185034,TSLA,FTC Adds Transparency to Car Buying With CARS Rule,Cars.com,-0.126701,Neutral,-0.136088,0.602685
20231214T114441,TSLA,"Company Offers $200,000 For Tesla Cybertruck",CarProUSA.com.,0.219398,Somewhat-Bullish,0.207157,1.000000
20231214T184606,TSLA,Is ARK Innovation ETF a Top Buy Ahead of 2024?,Nasdaq,0.128596,Neutral,0.135539,0.620992
20231214T191040,TSLA,2024 Lotus Eletre R: Head-Spinning Power Meets Futuristic Tech,The Wall Street Journal,0.16329,Somewhat-Bullish,0.300019,0.734459
20231214T192517,TSLA,S&P Global Mobility forecasts 88.3M auto sales in 2024,S&P Global,0.133851,Neutral,-0.080761,0.570519
20231218T185035,TSLA,Electric Cars With the Longest Range for 2023,Cars.com,0.143182,Neutral,0.254393,0.950855
20231219T000000,TSLA,Blackboxstocks to acquire UK-based Evtec Aluminium by Q1 2024,alcircle,0.314285,Somewhat-Bullish,0.234423,0.557586
20231219T135800,TSLA,NIO to Get $2.2B Investment From Abu Dhabi Government Fund,Nasdaq,0.078665,Neutral,-0.343330,0.643093
20231223T103700,TSLA,Here's The Terrible News Automakers Announced When They Hoped You Weren't Paying Attention,The Autopian,-0.255511,Somewhat-Bearish,-0.208982,0.614115
20231226T143012,TSLA,Lithium and EV Market Update: Slower-Than-Expected Sales Growth Just a Bump in the Road,Global X ETFs,0.289382,Somewhat-Bullish,0.215280,0.637081
20231226T190231,TSLA,Top 6 Portfolio Moves for 2024,Morningstar,0.207201,Somewhat-Bullish,0.249163,0.747668
20231226T193225,TSLA,China’s WeRide to test robot buses in Singapore,Semafor,0.22314,Somewhat-Bullish,0.117832,0.645563
20231227T004000,TSLA,"Uber to Deploy Teslas to Join Japan’s Taxi Market, Nikkei Says",Bloomberg.com,0.360799,Bullish,0.354000,0.853901
20231227T024800,TSLA,Tesla to roll out revamped Model Y from Shanghai plant - Bloomberg News,Reuters,0.204882,Somewhat-Bullish,0.191311,0.973447
20231227T170904,TSLA,TSLP Financial Statements & Charts - Kurv Etf Trust - Kurv Yield Premium Strategy Tesla (tsla) Etf MacroTrends,CMLviz,0.148835,Neutral,0.139376,0.841298
20231228T003943,TSLA,GraniteShares 2x Short TSLA Daily ETF (TSDD) Dividend Yield 2026 & History,MarketBeat,0.112706,Neutral,-0.132810,0.867562
20231228T185035,TSLA,Here Are the 11 Cheapest Electric Vehicles You Can Buy for 2023,Cars.com,0.093532,Neutral,0.226483,0.807498
20231229T083000,TSLA,Apple's stock underperformed top tech peers in 2023 due to longest revenue slide in 22 years,CNBC,0.199379,Somewhat-Bullish,0.236409,0.612922
