time_published,symbol,title,source,overall_sentiment_score,overall_sentiment_label,ticker_sentiment_score,relevance_score
20240501T041500,MSFT,"Nvidia Could Help This Stock-Split ETF Turn $200,000 Into $1 Million in 10 Years",The Motley Fool,0.353164,Bullish,0.340680,0.574956
20240501T060000,MSFT,3 ETFs to Buy When the Market Gets Crazy,InvestorPlace,0.363878,Bullish,0.306810,0.615279
20240501T103500,MSFT,RBRK Stock: Rubrik Share Price Flat Post-IPO,CMC Markets,0.204181,Somewhat-Bullish,0.349380,0.622796
20240501T133404,MSFT,Brookfield reaches framework deal to sell renewable power to Microsoft for data centres,The Globe and Mail,0.395666,Bullish,0.309205,0.917106
20240501T133450,MSFT,Franklin Templeton wants to transform the industry through Microsoft AI partnership,InvestmentNews,0.41785,Bullish,0.442825,0.939334
20240501T135347,MSFT,Nevada gaming regulators recommend license for media mogul Barry Diller,The Nevada Independent,0.228525,Somewhat-Bullish,0.142282,0.621258
20240501T141525,MSFT,Positive Tech Earnings Could Accelerate This Momentum ETF,ETF Trends,0.331918,Somewhat-Bullish,0.387376,0.685889
20240501T171300,MSFT,"AMD AI chip revenue forecast fails to impress, shares dive 7%",Reuters,-0.102418,Neutral,0.025073,0.644760
20240502T000000,MSFT,"Brookfield, Microsoft ink largest-ever corporate clean energy deal for 10.5 GW",Utility Dive,0.358082,Bullish,0.429669,0.976845
20240502T000000,MSFT,Microsoft Signs Largest-Ever Corporate Renewable Energy Deal with Brookfield,ESG Today,0.371941,Bullish,0.426375,1.000000
20240502T134446,MSFT,Estee Lauder teams up with Microsoft on generative AI for R&D and marketing,Digital Commerce 360,0.298519,Somewhat-Bullish,0.339784,0.936035
20240502T140219,MSFT,Unpacking AI governance to shape digital transformation,Microsoft,0.345192,Somewhat-Bullish,0.424227,1.000000
20240502T140219,MSFT,"COPYRIGHT NEWS: More newspapers sue Microsoft, OpenAI for alleged copyright infringement",VitalLaw.com,-0.328892,Somewhat-Bearish,-0.344746,1.000000
20240503T000000,MSFT,Microsoft Publishes Guide To Better Corporate CDR Claims,Carbon Herald,0.343871,Somewhat-Bullish,0.307929,1.000000
20240503T140219,MSFT,Breaking down Microsoft’s pivot to placing cybersecurity as a top priority,DoublePulsar,0.137611,Neutral,0.126415,1.000000
