time_published,symbol,title,source,overall_sentiment_score,overall_sentiment_label,ticker_sentiment_score,relevance_score
20240201T052800,MSFT,What companies experienced massive layoffs in 2024? Who's making cuts so far,The Courier-Journal,-0.368977,Bearish,-0.444216,0.732679
20240201T164107,MSFT,NEOS Nasdaq 100 High Income ETF,ETF Database,0.131515,Neutral,0.102105,0.623395
20240202T000000,MSFT,Markets Brief: Will the ‘Magnificent Seven’ Stocks Keep Carrying the Market After Earnings?,Morningstar,0.173299,Somewhat-Bullish,0.127424,0.894949
20240202T000000,MSFT,What Stock Investors Need to Know About Meta’s New Dividend,Morningstar,0.228939,Somewhat-Bullish,0.121792,0.621152
20240202T000000,MSFT,Pixels to Profits: The Changing Economics of Gaming in 2024,Simply Wall Street,0.303502,Somewhat-Bullish,0.337953,0.706161
20240202T111500,MSFT,BofA’s Hartnett Says Stock Markets Are Behaving Like Dot-Com Era,Bloomberg.com,0.205434,Somewhat-Bullish,0.238598,0.642823
20240203T110000,MSFT,These ETFs could help investors reduce Big Tech exposure,CNBC,0.17684,Somewhat-Bullish,0.133532,0.818413
20240205T140100,MSFT,"Snap, the owner of Snapchat, is laying off about 10% of its global workforce",WAVY.com,-0.33168,Somewhat-Bearish,-0.326330,0.628744
20240205T171841,MSFT,What investors need to know about Meta’s new dividend,Morningstar Australia,0.128568,Neutral,0.138937,0.656398
20240205T174518,MSFT,"Zscaler COO suddenly resigns, joins cloud security unicorn Wiz",SDxCentral,-0.027737,Neutral,0.077660,0.563657
20240205T174518,MSFT,"Security startup Wiz adds former Zscaler COO, plans hiring spree",Reuters,0.156573,Somewhat-Bullish,0.107793,0.621561
20240206T000000,MSFT,Why US large cap growth’s banner year didn’t look the same across index providers,LSEG,0.127292,Neutral,0.329894,0.711793
20240206T142800,MSFT,DocuSign Stock Falls Amid Third Round of Layoffs in Two Years,Investopedia,-0.027913,Neutral,0.122972,0.609300
20240206T163000,MSFT,Analyzing all the security and AI news from Cisco Live EMEA 2024,SiliconANGLE,0.383152,Bullish,0.272091,0.620444
20240206T165933,MSFT,EA SPORTS Madden NFL 24 Predicts Kansas City Chiefs to Win Second Consecutive Super Bowl,Business Wire,0.217029,Somewhat-Bullish,0.112728,0.648945
20240206T170413,MSFT,Were Our 2023 Cloud Predictions Correct?,Forrester,0.121346,Neutral,0.141618,0.583383
20240206T171018,MSFT,Microsoft's AI engine powering H&R Block's tax filing assistance product,Fox Business,0.272699,Somewhat-Bullish,0.317394,0.917893
20240206T171600,MSFT,ServiceNow Reports Fourth Quarter And Full-Year 2023 Financial Results,Forbes,0.271012,Somewhat-Bullish,0.121119,0.645903
20240207T042838,MSFT,ITOT ETF: Investing Well Doesn’t Have to Be Complicated,TipRanks,0.44275,Bullish,0.342568,0.643880
20240207T063352,MSFT,ITOT ETF: Investing Well Doesn’t Have to Be Complicated,Yahoo Finance,0.371276,Bullish,0.368976,0.613785
20240207T080000,MSFT,AdTech Systems: Back to the Future,iCrossing,-0.068699,Neutral,-0.093305,0.614166
20240207T150925,MSFT,One Store attracts $50 mn investment from Digital Turbine,KED Global,0.10141,Neutral,0.341583,0.644980
20240208T000000,MSFT,Google joins coalition to label AI-generated content,Axios,0.362125,Bullish,0.305667,0.834020
20240208T171213,MSFT,"Infleqtion Unveils 5-year Quantum Computing Roadmap, Advancing Plans to Commercialize Quantum at Scale",The Quantum Insider,0.196944,Somewhat-Bullish,0.135932,0.562456
20240208T173921,MSFT,Effective integration key to creating trusted data,TechTarget,0.164292,Somewhat-Bullish,0.103459,0.606444
20240209T123955,MSFT,JGLO Stock Price | Jpmorgan Global Select Equity ETF,Investing.com,-0.046803,Neutral,0.026025,0.606967
20240209T173326,MSFT,Growing Dynamics 365 functionality is key for SiteOne’s green business,Microsoft,0.40444,Bullish,0.319233,0.942778
20240210T135400,MSFT,Exclusive: Cisco to cut thousands of jobs as it seeks to focus on high growth areas,Reuters,-0.27189,Somewhat-Bearish,-0.204952,0.620364
