time_published,symbol,title,source,overall_sentiment_score,overall_sentiment_label,ticker_sentiment_score,relevance_score
20241202T080937,AAPL,Should iShares S&P 500 Growth ETF (IVW) Be on Your Investing Radar?,TradingView — Track All Markets,0.369779,Bullish,0.307127,0.635038
20241204T024800,AAPL,Arista Networks announces a four-for-one stock split,Investing.com,0.243484,Somewhat-Bullish,0.213771,0.719859
20241204T071851,AAPL,OwlTing Partners With MoneyGram; Nuvei Enables Blockchain Payment in Latin America; Nacha’s Crypto Report,Digital Transactions,0.306266,Somewhat-Bullish,0.211958,0.647914
20241204T074447,AAPL,Amazfit Helio Smart Ring Review: A Viable Affordable Alternative That’s Best For Runners,Wifi Hifi Magazine,0.203896,Somewhat-Bullish,0.139302,0.649766
20241204T113100,AAPL,Tech stocks hit first all-time high since July,CNBC,0.394321,Bullish,0.324936,0.790150
20241204T141700,AAPL,"Tech giant with 30,000 employees has no return-to-office policy",Buenos Aires Times,-0.118621,Neutral,-0.240902,0.737362
20241205T055134,AAPL,"RiverNorth Flexible Municipal Income Fund II, Inc. (RFMZ) Stock Forecast & Price Prediction 2026–2030",CoinCodex,0.21814,Somewhat-Bullish,0.135597,0.620911
20241205T064446,AAPL,Amkor secured north Peoria land for its $2B complex. What's next?,azcentral.com and The Arizona Republic,0.323966,Somewhat-Bullish,0.310511,0.716267
20241205T065956,AAPL,E.l.f. brings shopping to the speakeasy with Virtual Luxe Lounge,Marketing Dive,0.260307,Somewhat-Bullish,0.208223,0.625370
20241205T161500,AAPL,Contact - The Lethbridge Herald - News and Sports from around Lethbridge,FinancialContent,0.025097,Neutral,-0.106887,0.627208
20241206T064206,AAPL,Apple Takes Over iCloud Passwords Add-On for Firefox,TidBITS,0.336815,Somewhat-Bullish,0.340081,0.904764
20241206T071756,AAPL,Masimo update: SEC announces investigation of RTW Investments and role in proxy war voting,Telehealth and Telecare Aware,-0.275539,Somewhat-Bearish,-0.209352,0.711869
20241206T074138,AAPL,Apple Expands Footprint at 11 Penn Plaza,CommercialCafe,0.14583,Neutral,0.308098,0.728021
20241206T130000,AAPL,The Inside Story of Apple Intelligence,WIRED,0.037977,Neutral,0.292149,1.000000
20241206T175200,AAPL,"Apple plans three-year modem rollout to compete with Qualcomm, Bloomberg News reports",Reuters,-0.031571,Neutral,0.325408,0.913454
20241206T180900,AAPL,"BlackRock, Inc. Reduces Stake in iShares MSCI Poland ETF",GuruFocus,0.046134,Neutral,0.041257,0.628493
20241206T183600,AAPL,Report: Apple will ship custom 5G modem chip with the 2025 iPhone SE,SiliconANGLE,-0.082005,Neutral,0.084286,0.984115
20241207T200725,AAPL,E-mini Nasdaq-100 Futures - Volume & Open Interest,CME Group,0.324838,Somewhat-Bullish,0.315865,0.726560
20241209T000000,AAPL,Big Advertising just got bigger with Omnicom’s Interpublic merger,Fast Company,0.307106,Somewhat-Bullish,0.274585,0.646825
20241209T000000,AAPL,"NYC ad agencies Omnicom, Interpublic to form $30bn marketing powerhouse",Al Jazeera,0.222429,Somewhat-Bullish,0.345102,0.632186
20241209T003912,AAPL,QBIG Stock Price | Invesco Top QQQ ETF,Investing.com,0.145005,Neutral,-0.239620,0.681801
20241209T064206,AAPL,"Apple to bring e-commerce site, stores to Saudi Arabia",Chain Store Age,0.76957,Bullish,0.797448,0.951556
20241209T141029,AAPL,Taiwan Semiconductor Extends Lead As Top Chipmaker,Sahm,0.257864,Somewhat-Bullish,0.315662,0.717851
20241210T000955,AAPL,Franklin Resources Inc. Reduces Stake in ClearBridge Energy Mids,GuruFocus,-0.030004,Neutral,0.090289,0.572687
20241210T093953,AAPL,T. Rowe Price PM a ‘big believer’ in crypto,Blockworks,0.152334,Somewhat-Bullish,0.116490,0.616468
20241210T142800,AAPL,"Jefferies says the Russell 2000 will reach 2,715 by 2025 year-end (NYSEARCA:IWM)",Seeking Alpha,0.136773,Neutral,0.009692,0.728944
20241211T000000,AAPL,Apple honors 2024 App Store Award winners,Apple,0.421602,Bullish,0.480434,1.000000
20241211T062000,AAPL,Should You Invest in the Fidelity MSCI Information Technology Index ETF (FTEC)?,Nasdaq,0.41115,Bullish,0.326624,0.698505
20241211T063000,AAPL,3 Vanguard ETFs That Can Help Build Your Perfect Portfolio,The Motley Fool,0.067753,Neutral,0.340003,0.745797
20241211T071505,AAPL,"Fatal mistake that turned Kodak from a $31,000,000,000 photography company to bankrupt",UNILAD Tech,-0.444896,Bearish,-0.236544,0.725950
20241211T132000,AAPL,Match Group Warns Negative Currency Impacts Will Bring Down Revenue,Investopedia,-0.31728,Somewhat-Bearish,-0.236985,0.617758
20241211T183950,AAPL,GROZ Top Holdings List & Exposure (Zacks Focus Growth ETF),MarketBeat,0.270149,Somewhat-Bullish,0.236132,0.937289
20241211T213100,AAPL,Report: Apple working with Broadcom to develop custom chipset for AI,SiliconANGLE,0.259323,Somewhat-Bullish,0.342681,1.000000
20241212T000000,AAPL,Apple Inc. (NASDAQ:AAPL) is favoured by institutional owners who hold 61% of the company,Simply Wall Street,0.315773,Somewhat-Bullish,0.340018,1.000000
20241212T072238,AAPL,6 Best Ways to Redeem Aeroplan Points,NerdWallet,0.077495,Neutral,0.117540,0.645806
20241213T000000,AAPL,Broadcom ETFs Surge on Strong AI Demand,ETF.com,0.349651,Somewhat-Bullish,0.102683,0.706481
20241213T025400,AAPL,Sonos Arc Ultra review: The best Dolby Atmos soundbar just got better,AppleInsider,0.154769,Somewhat-Bullish,0.128280,0.718374
20241213T080000,AAPL,TSMC says first advanced U.S. chip plant 'dang near back' on schedule. Here's an inside look at the Arizona fab,CNBC,0.226332,Somewhat-Bullish,0.343275,0.708850
20241213T141023,AAPL,"Liberty All-Star Growth Fund Delivers Stellar 8.7% Monthly Return, YTD Gains Exceed 20% with Tech-Heavy Portfolio",Stock Titan,0.324716,Somewhat-Bullish,0.312835,0.635782
20241213T181057,AAPL,"Broadcom's AI Chip Leadership Puts Pressure on Nvidia and Marvell, Analysts Say",Yahoo Finance,0.261305,Somewhat-Bullish,0.109805,0.573568
20241214T071243,AAPL,Will the iShares S&P 500 ETF (IVV) return another 36% in 2025?,The Motley Fool Australia,0.41599,Bullish,0.432699,0.713020
20241214T072904,AAPL,11%+ Yields From AI Stocks: QQQI Vs. QYLD (NASDAQ:QQQI),Seeking Alpha,0.225074,Somewhat-Bullish,0.145298,0.623470
20241214T080000,AAPL,A new investment fund is saying ‘no’ to DEI-focused companies — and ‘yes’ to others,New York Post,0.081861,Neutral,0.516529,0.647921
20241214T110800,AAPL,Invesco launches ETF to maximize on the tech concentration craze,NBC10 Philadelphia,0.347643,Somewhat-Bullish,0.342243,0.625229
20241215T200953,AAPL,Charted: Magnificent 7 Market Cap as a Share of the S&P 500,Voronoi by Visual Capitalist,0.169289,Somewhat-Bullish,0.150043,0.717215
20241216T000000,AAPL,Victoria’s Secret Is PETA’s ‘Company of the Year’ for its Fabulously Innovative Feather-Free Fashion Show,PETA,0.201677,Somewhat-Bullish,0.427565,0.649112
20241216T123000,AAPL,Pattern Energy Announces Equity Investment from Consortium Headed by APG and ART,Yahoo Finance,0.192288,Somewhat-Bullish,0.313661,0.627346
20241217T040908,AAPL,"EXCLUSIVE: Leveraged ETFs Offer Short-Term Edge As Traders Eye Semiconductors, China, And Quantum Tech In Post-Election Market",Sahm,0.201758,Somewhat-Bullish,0.323848,0.900708
20241217T060939,AAPL,ABFL Top Holdings List & Exposure (Abacus FCF Leaders ETF),MarketBeat,0.136595,Neutral,0.111503,0.826758
20241217T213800,AAPL,Apple says it has told suppliers to stop buying minerals from Congo,Reuters,0.011466,Neutral,0.037902,0.315779
20241218T072415,AAPL,Your next TV won’t be micro-LED. Here’s why,Digital Trends,-0.207073,Somewhat-Bearish,-0.436811,0.701496
20241218T092100,AAPL,Apple Supplier Jabil Soars On Q1 Earnings Beat Fueled By Data Center Demand: Retail Gets Bullish,Asianet Newsable,0.351645,Bullish,0.314137,0.747748
20241218T130015,AAPL,Apple Inc. (NASDAQ:AAPL) is a favorite amongst institutional investors who own 61%,Yahoo Finance,0.294952,Somewhat-Bullish,0.277099,1.000000
20241219T000000,AAPL,"After Earnings, Is Broadcom Stock a Buy, a Sell, or Fairly Valued?",Morningstar,0.21473,Somewhat-Bullish,0.271504,0.748003
20241219T071305,AAPL,JEPQ vs. QQQ: Which ETF Aligns With Your Investment Goals?,TradingNEWS,0.318922,Somewhat-Bullish,0.317672,0.585410
20241220T000000,AAPL,"Jabil’s Winning Streak Begins: Market Bottom Set, Future in Focus",The Globe and Mail,0.416755,Bullish,0.331197,0.718919
20241220T113300,AAPL,‘Synaptics plans to assemble 10% chips in India’,Times of India,0.273288,Somewhat-Bullish,0.213536,0.603184
20241220T134400,AAPL,Analyst says Celestica’s momentum has ‘continued’ through the year,BNN Bloomberg,0.330079,Somewhat-Bullish,0.263309,0.584512
20241222T214015,AAPL,The 'boring' department store whose stock is outperforming Tesla,Fortune,-0.149916,Neutral,-0.414349,0.648155
20241223T060000,AAPL,Corsair K65 Plus Apple Edition Review: Just Buy the Non-Apple Version,How-To Geek,0.044815,Neutral,-0.106958,0.715755
20241223T090000,AAPL,Apple looks to make a splash in 2025 with AI-infused smart home devices,MacDailyNews,0.110596,Neutral,0.447462,1.000000
20241223T125200,AAPL,Apple to see strong Christmas iPhone sales that launch a ‘renaissance of growth’,MarketWatch,0.403744,Bullish,0.426878,1.000000
20241223T164800,AAPL,Apple approaches $4 trillion valuation as investors bet on AI momentum,Reuters,0.250651,Somewhat-Bullish,0.434390,1.000000
20241224T070726,AAPL,Globalstar director James Monroe III buys $985k in stock By Investing.com,Investing.com Australia,0.3769,Bullish,0.322609,0.706330
20241227T072007,AAPL,Evolving the device experience at Microsoft,Microsoft,0.329344,Somewhat-Bullish,0.346729,0.731265
20241227T121700,AAPL,Apple’s been on an uncommonly strong run. So a tough January could now be in the cards.,MarketWatch,-0.258198,Somewhat-Bearish,-0.258896,1.000000
20241228T115500,AAPL,Why Samsung and LG may be the reason Apple delaying the all-screen iPhone,Times of India,-0.13904,Neutral,-0.228731,1.000000
20241229T070000,AAPL,"Jim Cramer on Apple Inc. (AAPL): ‘It Was The Dumb Money That Was Getting Out, Because Warren Buffett Or One Of His Assistants Made Us Nervous’",Yahoo Finance,0.211231,Somewhat-Bullish,0.141229,1.000000
20241230T000000,AAPL,Growth ETFs Shaken Up as Tech Takes on Value Blush,ETF.com,0.130133,Neutral,0.132954,0.907013
20241230T000000,AAPL,"Broadcom Inc. (AVGO) Poised for Strong 2025 Growth with Custom AI Chips and Strategic Partnerships, Says William Blair",Yahoo Finance,0.231672,Somewhat-Bullish,0.139820,0.593765
20241231T000000,AAPL,Apple class action allege App Store offers malicious crypto apps,Class Action Lawsuits,-0.384474,Bearish,-0.405646,1.000000
20241231T000000,AAPL,Corsair Gaming Reports Fourth Quarter and Full Year 2024 Financial Results,Business Wire,0.237962,Somewhat-Bullish,0.329116,0.649249
20241231T000000,AAPL,Large-Cap Tech Stocks Could Soar Again in 2025,ETF Trends,0.341612,Somewhat-Bullish,0.405081,0.840619
20241231T180500,AAPL,Experts Think a Broadcom Stock Split Is Coming in 2025. Should You Buy AVGO Now?,Barchart.com,0.283354,Somewhat-Bullish,0.339933,0.604462
