time_published,symbol,title,source,overall_sentiment_score,overall_sentiment_label,ticker_sentiment_score,relevance_score
20240102T000000,NVDA,Top-Performing Stocks of 2023,Morningstar,0.403043,Bullish,0.509766,0.802029
20240102T174959,NVDA,Netherlands Blocks ASML Exports of Some Chip-Making Equipment to China,The Wall Street Journal,-0.253313,Somewhat-Bearish,-0.346511,0.603202
20240102T183752,NVDA,The U.S.-China Chip War: Who Dares to Win?,Citigroup,-0.025982,Neutral,0.126255,0.626520
20240103T000000,NVDA,"Intel and DigitalBridge Launch Articul8, an Enterprise Generative AI Company",Intel Newsroom,0.172032,Somewhat-Bullish,0.133269,0.581754
20240103T000000,NVDA,The best and worst performing funds and sectors of 2023,Fund Selector Asia,0.690674,Bullish,0.515732,0.621905
20240103T174959,NVDA,Netherlands blocks some ASML exports to China,Taipei Times,-0.145297,Neutral,-0.141312,0.649363
20240103T235200,NVDA,Cerebras Systems Appoints Shirley Li as General Counsel,Business Wire,0.125446,Neutral,0.112519,0.573703
20240104T000000,NVDA,Markets in Focus: Concentrating on Diversification,MSCI,0.230795,Somewhat-Bullish,0.226657,0.749790
20240104T164500,NVDA,US plans $162 million award to Microchip Technology to boost production,Reuters,0.428465,Bullish,0.344817,0.723226
20240104T203853,NVDA,ProShares S&P 500 High Income ETF,ETF Database,0.319575,Somewhat-Bullish,0.326719,0.645417
20240105T182435,NVDA,Nvidia Gains as Bank of America Names It Top Sector Pick on 'GenAI Dominance',Investopedia,0.338678,Somewhat-Bullish,0.635862,1.000000
20240106T201600,NVDA,"NVIDIA, Xiaomi and other giants are competing to lay out their plans! AI glasses may become the next super Hardware market by 2025; which Concept stocks are likely to become big winners?",富途牛牛,0.429218,Bullish,0.498387,0.959611
20240108T174816,NVDA,Amgen to Build Generative AI Models for Novel Human Data Insights and Drug Discovery,NVIDIA Blog,0.377701,Bullish,0.310773,0.863899
20240108T181455,NVDA,Why Intel has declined to participate in the Science Based Targets initiative,Trellis Group (formerly GreenBiz),0.106768,Neutral,0.132819,0.636105
20240108T181631,NVDA,Report: HPE closing on $13B deal to buy Juniper Networks,SiliconANGLE,0.21319,Somewhat-Bullish,0.116059,0.578910
20240108T181720,NVDA,NVIDIA Drives AI Forward With Automotive Innovation on Display at CES,NVIDIA Blog,0.351602,Bullish,0.403328,0.904523
20240109T000000,NVDA,"Kodiak Unveils First 'Driverless-Ready' Semi-Truck Designed for Scaled Deployment, Plans Commercial Runs on I-45 This Year",Dallas Innovates,0.493878,Bullish,0.307750,0.607449
20240109T174625,NVDA,Aehr Reports Strong Revenue and Earnings Growth for the Second Quarter and First Six Months of Fiscal 2024,Aehr Test Systems,0.184688,Somewhat-Bullish,0.189275,0.618473
20240109T180932,NVDA,Naysayers Were Wrong About the 60/40 Portfolio. Here’s Why.,Morningstar,0.248061,Somewhat-Bullish,0.306586,0.885059
