time_published,symbol,title,source,overall_sentiment_score,overall_sentiment_label,ticker_sentiment_score,relevance_score
20230501T180200,AMZN,"Forerunner 965, 265, 265S: Everything to know about Garmin’s first AMOLED display-toting running watches in India",The Financial Express,0.225522,Somewhat-Bullish,0.106588,0.630713
20230502T010721,AMZN,"Restaurant Brands earnings beats estimates, fueled by Tim Hortons' and Burger King's strong sales",CNBC,0.400187,Bullish,0.106688,0.617988
20230502T154000,AMZN,"3M laying off 1,100 at Maplewood headquarters",Star Tribune,-0.25662,Somewhat-Bearish,-0.201750,0.613954
20230503T005547,AMZN,"Keysight Highlights Challenges, Opportunities in Satellite Industry",EE Times Asia,0.325981,Somewhat-Bullish,0.347757,0.634628
20230503T214100,AMZN,IBM CEO Arvind Krishna warns employees who work remotely: 'Your career does suffer',The Economic Times,-0.042844,Neutral,0.121510,0.626655
20230504T000000,AMZN,40 Under 40: Champions of Construction 2022,Autodesk,0.383439,Bullish,0.411348,0.685321
20230504T004333,AMZN,DXC Technology migrates insurance marketplace Lloyd’s to new data center,Data Center Dynamics,0.386259,Bullish,0.260686,0.613113
20230505T003253,AMZN,Amazon class action alleges Prime subscribers pay false discount prices,Class Action Lawsuits,-0.631263,Bearish,-0.640004,1.000000
20230505T003253,AMZN,"Amazon Prime Subscribers Do Not Get the ‘Exclusive Savings’ They’re Promised, Class Action Alleges [DISMISSED]",ClassAction.org,0.137578,Neutral,0.105862,1.000000
20230505T005130,AMZN,"Goop, Lemme Among Co. Hit With FTC Notices Over Marketing",The Fashion Law,-0.139902,Neutral,-0.229031,0.722975
20230505T153021,AMZN,Promotional home environment dinks Cornerstone Brand sales,Home Textiles Today,0.035897,Neutral,0.107005,0.618576
20230506T111200,AMZN,Hanumakonda: KTR inaugurates 4 new companies; IT sector hired 1.5L people last year,NewsMeter,0.345139,Somewhat-Bullish,0.342689,0.642341
20230508T000000,AMZN,Cantaloupe Launches Smart Technology for Grab And Go at Self-Service Environments,Digital Transactions,0.340131,Somewhat-Bullish,0.222709,0.633916
20230508T010524,AMZN,Is the Market Reacting Too Negatively to Pinterest Earnings?,MarketBeat,0.032189,Neutral,0.125584,0.609077
20230508T010540,AMZN,CEO pay continues to soar – new study,Human Resources Director,0.226254,Somewhat-Bullish,0.212904,0.720610
20230508T143034,AMZN,"From stores to suppliers, how Destination XL tries to dodge the inventory ‘kiss of death’",Supply Chain Dive,0.200617,Somewhat-Bullish,0.135389,0.625383
20230510T005347,AMZN,IonQ Appoints Pat Tang as VP of Research & Development,citybiz,0.368039,Bullish,0.340104,0.619810
20230511T004915,AMZN,GlobalFoundries taps former Amazon exec for CFO seat,CFO Dive,0.029992,Neutral,0.141806,0.603295
20230511T165200,AMZN,"Dillard’s Shoppers Bought Shoes, Cosmetics and Women’s Clothing in Q1",Sourcing Journal,0.196359,Somewhat-Bullish,0.206454,0.648330
20230512T000000,AMZN,"Flush With Federal Money, Strings Attached, a Deep South Factory Votes to Unionize (Published 2023)",The New York Times,0.134999,Neutral,0.146038,0.620292
20230512T004020,AMZN,One Giant Leap for Brand Kind,The Atlantic,0.129259,Neutral,0.146194,0.676690
20230512T173000,AMZN,"George Soros bet on railroads, fitness, gig economy and lightened load on Disney, Amazon, dumped Tesla",MarketWatch,-0.07785,Neutral,0.135667,0.719648
20230515T005417,AMZN,Layoffs may cause organizational drag: Gartner,CFO Dive,-0.155703,Somewhat-Bearish,-0.137973,0.615746
20230515T011939,AMZN,Launch of first TiVo-based TVs delayed to second half of 2023,Light Reading,-0.050652,Neutral,0.038395,0.604849
20230515T165000,AMZN,Opal Fuels Sees Heavy-Duty Trucking Bulking RNG Demand,Natural Gas Intelligence,0.139632,Neutral,0.120956,0.707305
20230516T115900,AMZN,Cable One® Teams with eero to Launch Advanced Whole-Home Connectivity Solution,PR Newswire,0.399189,Bullish,0.326471,0.715531
20230518T011132,AMZN,Galileo Financial Technologies Joins AWS Marketplace,Business Wire,0.326303,Somewhat-Bullish,0.340179,0.748984
20230519T000000,AMZN,"Amazon Bulls, Take Note: The Company's Improving Its Operations",ETF Trends,0.268446,Somewhat-Bullish,0.411045,1.000000
20230519T000000,AMZN,Cognizant Strengthens its Global Delivery Network with New Innovation Hub in Malaysia,Cognizant,0.621282,Bullish,0.328918,0.613896
20230519T174008,AMZN,A2Z Smart Technologies Corp. announces formation of dedicated Big Data team,Retail Technology Innovation Hub,0.236167,Somewhat-Bullish,0.147642,0.567067
