time_published,symbol,title,source,overall_sentiment_score,overall_sentiment_label,ticker_sentiment_score,relevance_score
20230402T060904,AMZN,QARP Stock Price | Xtrackers Russell 1000 US QARP ETF,Investing.com,0.347266,Somewhat-Bullish,0.414137,0.630875
20230403T045136,AMZN,"ProShares Ultra QQQ 2x Shares (QLD) Stock Price, Holdings, Dividend Yield",GuruFocus,0.186202,Somewhat-Bullish,0.107863,0.658135
20230403T055218,AMZN,"Schwab 1000 Index ETF (SCHK) Stock Price, Holdings, Dividend Yield",GuruFocus,0.229107,Somewhat-Bullish,0.274225,0.671060
20230403T145611,AMZN,A $15 Billion Swap-Based ETF Exposes the Latest ESG Headache,WealthManagement.com,-0.07464,Neutral,-0.085031,0.585250
20230404T145607,AMZN,OMNI Systems acquires ITW Labels,Label and Narrow Web,0.308299,Somewhat-Bullish,0.291025,0.620331
20230404T235208,AMZN,"iShares Russell Top 200 Growth ETF (IWY) Stock Price, Holdings, Dividend Yield",GuruFocus,0.166257,Somewhat-Bullish,0.134669,0.665474
20230405T040000,AMZN,FedEx plans to consolidate operating companies into one organization,The Commercial Appeal,0.154527,Somewhat-Bullish,0.031437,0.312980
20230406T014842,AMZN,Lumentum's warnings drag at Ciena,Light Reading,-0.207887,Somewhat-Bearish,-0.146475,0.609217
20230406T020403,AMZN,Sonos Era 100 Review (& Comparison to the Sonos One),Wifi Hifi Magazine,0.30111,Somewhat-Bullish,0.105597,0.612540
20230406T040246,AMZN,"iShares Global 100 ETF (IOO) Stock Price, Holdings, Dividend Yield",GuruFocus,0.217527,Somewhat-Bullish,0.242025,0.622127
20230406T060800,AMZN,Apple says 'Hello Mumbai' at first India store launch,Reuters,0.176436,Somewhat-Bullish,0.119183,0.638215
20230409T012440,AMZN,"ByteDance’s Profit Surges 79%, Exceeding Alibaba and Tencent",The Business of Fashion,0.139144,Neutral,0.110481,0.607370
20230409T025229,AMZN,The 3 Best Retail ETFs to Buy in April 2023,InvestorPlace,0.358078,Bullish,0.347255,0.601695
20230410T115600,AMZN,FTC orders supplement maker to pay $600K in first case involving hijacked Amazon reviews,TechCrunch,0.076722,Neutral,-0.176471,0.972459
20230411T012952,AMZN,Fabuloso recall 2023: Full list of products that have been recalled,GoodtoKnow,-0.184668,Somewhat-Bearish,-0.110663,0.611239
20230411T032300,AMZN,Federal Trade Commission fines maker of Nature's Bounty vitamins for 'review hijacking',Fortune,-0.095629,Neutral,-0.120494,0.613484
20230411T164000,AMZN,"Ibex Global Solutions closing San Antonio call center, affecting 227 employees",San Antonio Express-News,-0.185749,Somewhat-Bearish,-0.204106,0.623584
20230412T015840,AMZN,The leading IoT software companies 2023,IoT Analytics,0.181628,Somewhat-Bullish,0.298514,0.602546
20230413T012300,AMZN,"Amazon CEO Andy Jassy highlights efficiency drive, AI opportunities in shareholder letter",SiliconANGLE,0.318755,Somewhat-Bullish,0.303449,0.952713
20230413T013317,AMZN,Update: Dan Snyder Agrees To Sell Washington Commanders For League-Record $6.05 Billion,DCist,0.155292,Somewhat-Bullish,0.170183,0.610048
20230413T015200,AMZN,Amazon Launches AI Platform Aimed At Corporate Customers—Joining Google And Microsoft In AI Race,Forbes,0.311018,Somewhat-Bullish,0.473208,1.000000
20230413T015720,AMZN,"10 up-and-coming stocks, according to Gen Z",Fortune,0.368749,Bullish,0.365423,0.741606
20230413T080000,AMZN,Herner named ACC-St. Louis Chapter president,Missouri Lawyers Media,0.100675,Neutral,0.138858,0.649428
20230413T110100,AMZN,Centrum launches specialised nutritious gummies in India,The Financial Express,0.282743,Somewhat-Bullish,0.239396,0.712695
20230413T155130,AMZN,Workers at Tyson poultry plant in Arkansas strike against plant’s closure,World Socialist Web Site,-0.36248,Bearish,-0.342676,0.608488
20230414T014556,AMZN,JD.com Identifies Five Consumption Trends Driving Significant Growth in China's Cross-Border E-Commerce Market,JD Corporate Blog,0.483301,Bullish,0.453551,0.621312
20230414T015858,AMZN,"PayPal's Outgoing CEO Dan Schulman Got A Significant Pay Cut for FY22, Down 32% To $22M",Yahoo Finance,-0.139276,Neutral,0.046221,0.645107
20230416T133948,AMZN,"Tradr 2X Short TSLA Daily ETF (TSLQ) News, Articles, Events & Latest Updates",Stocktwits,-0.056823,Neutral,-0.106425,0.646374
20230417T113900,AMZN,Ben & Jerry's ice cream 'scoopers' launch union drive,Fortune,-0.103879,Neutral,-0.139180,0.682176
20230418T015646,AMZN,Chinese e-commerce giant makes successful entry into Canadian market,Business in Vancouver,0.201341,Somewhat-Bullish,0.129131,0.737076
20230418T020755,AMZN,"Video Game Engine market Future Demand Competitive Situation and Emerging Trends with Historic Forecast 2023-2029-Unity Technologies, Epic Games, Chukong Tech",Digital Journal,0.330374,Somewhat-Bullish,0.320231,0.647721
20230419T014520,AMZN,Gartner Magic Quadrant for Analytics and Business Intelligence Platforms 2023,CX Today,0.415677,Bullish,0.326680,0.813822
20230419T073000,AMZN,Aterian Announces Updated First Quarter 2023 Net Revenue and Adjusted EBITDA Ranges,GlobeNewswire,0.151993,Somewhat-Bullish,0.001336,0.624004
20230420T015627,AMZN,Pitney Bowes PitneyShip Cube Now Available for Purchase on Amazon,Business Wire,0.365351,Bullish,0.344282,0.702524
20230420T020527,AMZN,Stanley Black & Decker recalls about 2.2 million sledgehammers due to injury risk,ABC30 Fresno,-0.249336,Somewhat-Bearish,-0.115700,0.637055
20230421T012300,AMZN,Amazon defeats consumer antitrust lawsuit over fulfillment centers,Reuters,0.305104,Somewhat-Bullish,0.330120,1.000000
20230421T071400,AMZN,Job cuts in India just a small fraction of global layoffs: Recruitment firms,The Economic Times,-0.064295,Neutral,-0.108303,0.581316
20230421T163000,AMZN,3M to partner with AWS to leverage AI for clinical documentation,Healthcare IT News,0.437551,Bullish,0.434486,0.836866
20230422T163949,AMZN,New ETF Makes a Big Bet on Cleaning Up the Environment,NBC10 Philadelphia,0.227665,Somewhat-Bullish,0.236179,0.643536
20230423T020729,AMZN,Bed Bath & Beyond files for bankruptcy. Here's what it means for Wilmington shoppers.,Wilmington Star-News,-0.023687,Neutral,-0.145004,0.621456
20230424T012259,AMZN,Amazon Contract Drivers in California Join Teamsters Union,Transport Topics,0.134301,Neutral,0.123883,0.907520
20230424T145112,AMZN,"IBM acquires Ahana, steward of open source PrestoDB",TechTarget,0.253939,Somewhat-Bullish,0.247427,0.601705
