time_published,symbol,title,source,overall_sentiment_score,overall_sentiment_label,ticker_sentiment_score,relevance_score
20230301T021543,AMZN,Banneker Ventures Secures $20 Million Loan from Amazon,citybiz,0.421911,Bullish,0.444756,1.000000
20230301T022947,AMZN,Can you spot a fake website? Slowing down can save you from being scammed,The Straits Times,0.143378,Neutral,0.101542,0.622766
20230301T023949,AMZN,5G Future Forum accelerating 5G and Edge Compute solutions around the world,Rogers,0.23786,Somewhat-Bullish,0.300463,0.834085
20230301T163850,AMZN,OALC Top Holdings List & Exposure (OneAscent Large Cap Core ETF),MarketBeat,0.219581,Somewhat-Bullish,0.245407,0.789307
20230301T235203,AMZN,IWV Top Holdings List & Exposure (iShares Russell 3000 ETF),MarketBeat,0.277063,Somewhat-Bullish,0.306159,0.767213
20230302T021542,AMZN,Amazon Business Launches 3-Way Match for Mobile App,Business Wire,0.458983,Bullish,0.473220,1.000000
20230302T084300,AMZN,Tesla union labor battle shows need for church’s leadership and teaching voice,OSV News,-0.22009,Somewhat-Bearish,-0.113961,0.573642
20230302T091600,AMZN,8 in-demand creative skills for freelancers―many can pay more than $100 per hour,CNBC,0.352062,Bullish,0.274717,0.617580
20230303T000000,AMZN,VT vs ACWI ETF: Which is the Best World ETF?,Dr Wealth,0.198982,Somewhat-Bullish,0.210868,0.717629
20230303T023807,AMZN,"Amazon delays HQ2's second phase in Pentagon City, updates hiring count",The Business Journals,-0.132768,Neutral,-0.247423,1.000000
20230303T023807,AMZN,Amazon is pushing back construction on Arlington-based HQ2,Technical.ly,0.024097,Neutral,-0.121067,1.000000
20230303T023807,AMZN,Amazon delays construction on HQ2 in Northern Virginia,The Business Journals,-0.157045,Somewhat-Bearish,-0.266634,1.000000
20230303T124500,AMZN,"Best Buy, Walmart, other major US retailers tout health services",Reuters,0.159895,Somewhat-Bullish,0.061325,0.712849
20230306T030111,AMZN,The Victoria’s Secret Fashion Show Returns to TV in September,W Magazine,0.121514,Neutral,0.126117,0.724725
20230307T025403,AMZN,Sprouts' latest real estate strategy means WA grocery store closure,The Business Journals,-0.175424,Somewhat-Bearish,-0.310962,0.714751
20230307T030206,AMZN,"Walmart will derive more profit from services, ad sales in next 5 years -CFO",Reuters,0.310664,Somewhat-Bullish,0.343630,0.746548
20230307T080400,AMZN,Amazon worker loses bid for California class action over remote work expenses,Reuters,0.161262,Somewhat-Bullish,0.281697,1.000000
20230307T134900,AMZN,News | Salesforce Executive Calls In-Office Work Critical to Tech Giant’s Profitability,CoStar,0.198628,Somewhat-Bullish,0.119559,0.607298
20230308T024402,AMZN,Microsoft adding to far West Side data center with $175.9 million expansion project this year,San Antonio Express-News,0.398911,Bullish,0.312956,0.603312
20230308T025100,AMZN,What Are Optimization Problems? How QCI’s Unique Quantum Approach Can Help Organizations Solve Complex Problems Across Industries,The Quantum Insider,0.244454,Somewhat-Bullish,0.128032,0.637428
20230308T045000,AMZN,Why Doesn’t Airbnb Have a Loyalty Program?,NerdWallet,-0.040188,Neutral,0.037697,0.622831
20230308T210928,AMZN,Chinese MRO procurement platform ZKH Group files for $200M US IPO,Proactive financial news,0.227184,Somewhat-Bullish,0.145960,0.615531
20230308T220910,AMZN,Chinese MRO procurement platform ZKH Group files for $200M US IPO,Proactive financial news,0.25902,Somewhat-Bullish,0.117831,0.617918
20230309T024141,AMZN,Southwest Airlines Partners With Amazon After the Colossal Mess That Was Late 2022,InsideHook,0.233443,Somewhat-Bullish,0.276639,0.883864
20230309T025104,AMZN,QVC launches accessible and adaptive products line with Selma Blair,The Business Journals,-0.139793,Neutral,-0.245714,0.708014
20230309T025215,AMZN,You can now buy a QLED Roku 4K TV that’s actually made by Roku,TechRadar,0.389196,Bullish,0.310428,0.675077
20230309T025344,AMZN,3 Amazing AI Stocks for Your March Buy List,TradingView,0.381698,Bullish,0.315715,0.601598
