id,created_at,symbol,body,sentiment_basic,user_id,user_followers
658614036,2026-07-09T00:25:18Z,NVDA,$NVDA sleeping but not to underestimate. This is still the giant 👆,,3144026,1
658613820,2026-07-09T00:21:09Z,NVDA,$AMD $NVDA $AAPL $BE $SOXL ww3 resuming potus is in big trouble if semis can&#39;t save him this time!,Bearish,1049577,198
658613762,2026-07-09T00:20:16Z,NVDA,$NVDA,Bullish,1703700,47
658613730,2026-07-09T00:19:40Z,NVDA,$NVDA i was shocked when this didnt get over 200 immediately when the H200 news was announced. Loaded the boat on $NVDL promptly.,,6000836,2
658613723,2026-07-09T00:19:28Z,NVDA,"$SPY $META $GOOG $AMZN $NVDA   The borrowing frenzy is taking place now because there’s a good possibility that 10+% will be the prime borrow rate in the coming years.   We’re in the early stages of the next commodities super cycle.   Yields go higher.  Oil goes higher and only the strongest companies will come out the other side.   We will see hundreds of bankruptcies in the next few years with larger companies.   Now speaking of small businesses and individuals, it will be hundreds of thousands.  Financial flush. A complete reset.   Higher commodity prices = Stagflation/Bankruptcy   Get ready for the homelessness crisis to build in 2027.   Unemployment is going to jump in 2027.  This AI buildout isn’t benefiting anyone.  Unless you’re directly tied to it, you’re broke.   People look at home equity and stock investments and feel wealthier, but that’s not money unless you sell.   When the market falls, then what.   Look at the national savings rate attached.   The cookie is crumbling.",,1815424,1792
658613158,2026-07-09T00:08:51Z,NVDA,"$TSM At 1:30AM CST time overnight, TSM releases their monthly sales report and you can see it here.     $NVDA $INTC $SOXL $KORU     https://investor.tsmc.com/english/monthly-revenue/2026",Bullish,224614,2166
658613139,2026-07-09T00:08:28Z,NVDA,$NVDA,,11038481,0
658613089,2026-07-09T00:07:43Z,NVDA,$NVDA 207 tonight 🔥,Bullish,214222,315
658613064,2026-07-09T00:07:11Z,NVDA,$NVDA and green,Bullish,214222,315
658612869,2026-07-09T00:03:19Z,NVDA,$PLTR time to run the jewels on these scrubs $NVDA $AMD,Bullish,1620888,153
658612848,2026-07-09T00:02:57Z,NVDA,$NVDA china will let their Ai firms to buy H2000 chip from Nvidia,,5225668,30
658612806,2026-07-09T00:01:58Z,NVDA,$NVDA tomorrow we will get back to $220-230.,,5225668,30
658612781,2026-07-09T00:01:26Z,NVDA,$NVDA why the FUD here. Buy &amp; hold,Bullish,9661211,21
658612622,2026-07-08T23:58:01Z,NVDA,$NVDA http://Investing.com - OpenAI on Wednesday released a set of national security principles outlining how the artificial intelligence company views partnerships with government agencies and military use of its technology. The principles come as OpenAI expands its collaboration with the U.S. government and allied partners on cybersecurity and biosecurity.…,,1354162,251
658612508,2026-07-08T23:55:57Z,NVDA,@B2iDigital   $$ $ZPTA $$ 👂 👁 👁 👂   Listening!  $NVDA $SPY $IBM,Bullish,6329275,19
658612474,2026-07-08T23:55:17Z,NVDA,$NVDA this is a value stock,Bullish,7923492,7
658612449,2026-07-08T23:54:49Z,NVDA,$NVDA   could this possibly be a turn??  longgg time coming,,10841898,20
658612351,2026-07-08T23:52:57Z,NVDA,$NVDA $GUSH swings,Bullish,214222,315
658612330,2026-07-08T23:52:30Z,NVDA,"The AI trade isn’t slowing down.     Earnings season is here, and hyperscalers are still increasing their AI CapEx.    That means one thing: demand for compute and semiconductors remains massive.    $NVDA is still the leader of this cycle, and the path toward $250+ could open if the numbers continue to surprise.    The real question:    Are you ready for semiconductors to make another run toward all-time highs?     The strongest trends are usually the ones that keep proving themselves.",,7021054,2725
658612276,2026-07-08T23:51:22Z,NVDA,$NVDA i new something was up when it stayed green this morning  and it paid. Awesome day!,Bullish,214222,315
658612205,2026-07-08T23:50:06Z,NVDA,$NVDA if you died no one’s life would change,Bullish,10811787,9
658612168,2026-07-08T23:49:25Z,NVDA,$NVDA  the chart is telling a stronger story than expected.,,962572,108558
658612059,2026-07-08T23:47:03Z,NVDA,"MERCURY P&amp;L SUMMARY ‼️  Date: 8/7📆  $SPX 7450p -26% 🔴 LOSS $QQQ 701p +75% 🟢 WIN $QQQ 712c +60% 🟢 WIN $IWM 294p +42% 🟢 WIN $SPX 7535c +58% 🟢 WIN  Day trades: 4 wins, 1 loss → +209% net on those (simple sum)  🔄 SWINGS (still open)  $SPX 7500c (Flat 🟡 Holding) $QQQ 710c +5% 🟡 (Holding) $NVDA 207.5c +19% (Holding)  Verdict: Solid session. You let winners run and cut the one loser quickly. Swings are playing out nicely too. 🚀",,11019715,0
658611962,2026-07-08T23:45:04Z,NVDA,$NVDA sexy day. My leaps are waking back up,Bullish,7923492,7
658611830,2026-07-08T23:42:45Z,NVDA,$NVDA why is anyone bearish here?  This company $MSFT &amp; $META look dirt cheap. Buy and hold. Ignore the FUD from day traders,Bullish,9661211,21
658611749,2026-07-08T23:41:09Z,NVDA,$NVDA 216 tomorrow,,1073482,6
658611604,2026-07-08T23:38:19Z,NVDA,$NVDA A green day for NVDA.,,5277051,18
658611598,2026-07-08T23:38:15Z,NVDA,$NVDA lots of cheering lmfao — you guys are hilarious — pump harder ☠️☠️🔪🔪,Bearish,6191019,330
658611477,2026-07-08T23:36:12Z,NVDA,$NVDA I wouldn’t hold till Friday ✍🏻,Bearish,7663576,2
658611219,2026-07-08T23:31:24Z,NVDA,$NVDA 211 tomorrow,Bearish,418100,206
658610982,2026-07-08T23:25:47Z,NVDA,"@A_Train1 with respect completely inaccurate.   $APLD has always had high short interest, and it actually was higher before $NVDA  exited.   It’s actually fallen since $NVDA exited.  Also, $NVDA only invests in Neoclouds now that buy billions of dollars of its GPUs.  Not in colocation model datacenters like $APLD ir $WULF or $CIFR",,10558150,271
658610917,2026-07-08T23:24:20Z,NVDA,$SPY $QQQ $NVDA $MU $SNDK Live shot of Nvidia holding up the market while the memory names hit the dumpster. 😂,,6525730,427
658610598,2026-07-08T23:16:46Z,NVDA,"$NVDA   youre just so easily triggered, its hard not to make an ass out of you,",,10841898,20
658610512,2026-07-08T23:14:53Z,NVDA,"$SPCX   No self respecting Company will ever use xAI.    Why?    Because Elon will use it to eavesdrop on all your sensitive data, and skim off anything he can use for himself and his companies.    It is coming into the news that A.I. will kill your company, like it was doing to Ford $F     You lose all the IP put into it, it becomes part of the model, and who owns the model, if you don&#39;t ??    A.I. is flawed, and bad for business in its current state, and especially if Elon is running the dashboard.    $AI   $NVDA   $MSFT",Bearish,5752489,482
658610403,2026-07-08T23:12:35Z,NVDA,$NVDA $SPY $QQQ  NVDA year end price target?,,10489017,26
658610228,2026-07-08T23:09:10Z,NVDA,$NVVE🔺  300 share buys on the Fibonacci sequence 🔺 The FiB 🔺  $TSLA $SPY $BTC.X  $NVDA,Bullish,11024503,38
658610197,2026-07-08T23:08:21Z,NVDA,"$NVDA $TSM $SMCI $MU $KXHCF   BREAKING NEWS --- (BLOOMBERG LIVE TV)  &#39;BAIN CAPITAL EXITED FLASH MEMORY MAKER KIOXIA, EXECUTIVE SAYS&#39;",Bullish,493846,757
658610125,2026-07-08T23:06:51Z,NVDA,"$NVDA it is now above the 20-day SMA, short term bullish.  if it reaches above the 50-day SMA,  it will break the mid term downtrend.  Looking forward to seeing it hits above 210 soon",Bullish,10578491,16
658609948,2026-07-08T23:03:29Z,NVDA,$SPY   Release the Frozen Assets  #pivotgroup📚🎬 $QQQ $IWM $NVDA,,3819027,5011
658609937,2026-07-08T23:03:15Z,NVDA,$PDC $NVDA $NFLX $NKE $AIFC,Bullish,695218,324
658609822,2026-07-08T23:00:58Z,NVDA,$CRWV  Nice move up with $NVDA …. I forgot in all the excitement,Bullish,3093047,114
658609788,2026-07-08T23:00:10Z,NVDA,$NVDA,Bullish,1035504,32
658609661,2026-07-08T22:57:51Z,NVDA,$CRWV $NVDA **BREAKING NEWS** shorts are currently investing millions into male prostitutes.,,364030,11
658609509,2026-07-08T22:54:23Z,NVDA,"@LeoOk $NVDA exiting a position can also be part of good risk management, especially when price action no longer matches your expectations. Large-cap names often get noisy due to institutional flows, options positioning, and sentiment shifts. Instead of trying to guess who is “manipulating” it, focus on managing risk and position size.  I’m tracking $NVDA and the AI semiconductor trend closely. Follow me if you want, I can DM you the full breakdown.",,10835530,925
658609485,2026-07-08T22:53:48Z,NVDA,$MU $NVDA $TSLA Spammer!,,8156596,134
658609449,2026-07-08T22:53:00Z,NVDA,$NVDA,Bullish,9053482,19
658609442,2026-07-08T22:52:51Z,NVDA,"Today’s FREE setups worked exactly as planned. ✅  VIP also closed:  🟢 $SPX  +15.4% 🟢 $NVDA +32.7%  💰 +$11,500 Realized P&amp;L  Want tomorrow’s entries before they’re gone?  📲 https://t.me/toxenaxis  $SPX $SPX  $NVDA",,10916954,14
658609405,2026-07-08T22:52:13Z,NVDA,$NVDA,Bullish,9053482,19
658609361,2026-07-08T22:51:19Z,NVDA,$NVDA,Bullish,9053482,19
658609317,2026-07-08T22:50:32Z,NVDA,$NVDA,Bullish,9053482,19
658609287,2026-07-08T22:49:49Z,NVDA,$NVDA lol after hr bums trying to keep this red  as they can… soooo cute !! 🥰,,9233860,333
658609248,2026-07-08T22:49:13Z,NVDA,HOUR stock can 10X from here - most undervalued penny stock in the market     - 1.8M float with zero dilution    - did 143M in revenue last year with around $2M in net profit (doing the best numbers since they went public )    - insiders have never sold (even when this hit 7+) and the top two holders both own around 17M shares and are incentivized to boost numbers again this year     $NVDA $TSLA $MU watching,,10997001,10
658608920,2026-07-08T22:43:17Z,NVDA,"$ZPTA   Tomorrow morning! Looking forward to hearing from Sumit Kapur on where we stand, and where we&#39;re headed!  $SPY $QQQ $NVDA",Bullish,6329275,19
658608681,2026-07-08T22:39:09Z,NVDA,$NVDA looking unusually cheap here.    ~20x forward P/E for a name still putting up nearly 100% revenue growth.    That kind of disconnect between valuation and growth is hard to ignore.,,6986723,7
658608680,2026-07-08T22:39:08Z,NVDA,$AMD $NVDA $SPY $QQQ $TSM,Bullish,1600145,511
658608561,2026-07-08T22:36:31Z,NVDA,"$NVDA got clearance to sell chips to select Chinese firms, but the real question is whether this actually sticks or gets tripped up again.    $MU is trying to carve out a bottom, while $AMD still looks like it’s flirting with major pain.    Key levels and top setups into tomorrow.",,6986719,7
658608507,2026-07-08T22:35:41Z,NVDA,$INTC $QQQ $NVDA lol what assets? Flying carpets?,Bullish,5972606,29
658608487,2026-07-08T22:35:13Z,NVDA,"$NVDA is holding around the $200 area, with VWAP near $201 and the rising 200-day moving average around $191.    This puts the $195-$200 zone in focus as the first major dip area of the new range, but it is not confirmed as a final bottom or a fresh breakout zone yet.    Short-term traders may look for bounce opportunities around $195 with strict risk management. On the upside, $208-$212 could become a key resistance area near the 50-day moving average.    The cleaner swing setup may come from a deeper pullback toward the $190-$195 zone rather than chasing every small move around $200.",,10835530,925
658608447,2026-07-08T22:34:34Z,NVDA,$NVDA this will rally mark this post,,8911039,200
658608389,2026-07-08T22:33:40Z,NVDA,$NVDA 210,,3497814,13
658608248,2026-07-08T22:31:23Z,NVDA,"My 3-5 year watchlist     These are the names I believe have the potential to compound significantly if their growth stories continue to execute:    $ASTS → Long-term target: $250  $TEAM → Long-term target: $820  $NBIS → Long-term target: $800  $JD → Long-term target: $120  $NVDA → Long-term target: $650    Different sectors, different catalysts - but the common theme is strong growth potential, expanding markets, and companies positioned in major future trends.    Long-term investing requires patience. The biggest moves are rarely built in a few weeks - they come from holding quality names through volatility.",,10856765,778
658607950,2026-07-08T22:26:24Z,NVDA,"$NVDA $QQQ $SPY I see Nvidia going above $300 plus this year   Bank of America just upgraded the stock to $350 a share.  Nvidia with 75+% gross margins and 63% net margins with $1T order backlog. The order backlog is literally 8x their yearly revenue.   If anyone understands the math, Nvidia stock can easily reach $300 plus without a single doubt in my mind.",Bullish,266909,995
658607936,2026-07-08T22:26:09Z,NVDA,"$NVDA into the close yesterday    12H entry, daily expansion setup.  Called a day early.    In this game, the “why” matters just as much as the profit.",,6986776,0
658607921,2026-07-08T22:25:55Z,NVDA,$NVDA Listen. I could care less about the Bears on here hired by MM&#39;s.  I know the truth that NVDA is about to pop Big Time. I also will make sure I am here when the next 10 to 1 split occurs which should happen in 2027.,Bullish,9053482,19
658607685,2026-07-08T22:22:25Z,NVDA,$NVDA $SPY $QQQ Nvidia is my biggest holding and I am a bull but over 300 this year is not happening. The market cap would be 8T+ if it was over 300 ￼￼,Bullish,10489017,26
658607641,2026-07-08T22:21:50Z,NVDA,$AMD $MU $NVDA,Bullish,3771133,80
658607625,2026-07-08T22:21:35Z,NVDA,$NVDA,,4459467,633
658607398,2026-07-08T22:17:31Z,NVDA,"$NVDA under $200 was the kind of level traders were waiting for.    If you caught that dip, you know the setup mattered more than the hype.    Strong name, big liquidity, and the market keeps treating it like a core AI leader.",,6955532,7
658607176,2026-07-08T22:14:11Z,NVDA,$NVDA,Bullish,1989869,40
658607172,2026-07-08T22:14:10Z,NVDA,$SPY $QQQ $NVDA   $DELL incredible swing,,3819027,5011
658607153,2026-07-08T22:13:54Z,NVDA,$DJT $SPY $QQQ $NVDA $META Oops I didn&#39;t finish reading the headline. I saw he blown 100 billion and ultimately thought of...nevermind.,,1124524,91
658607131,2026-07-08T22:13:31Z,NVDA,$AMD $MU $NVDA Last time we started hitting those bastards hard we pumped,Bullish,4323726,130
658607065,2026-07-08T22:12:41Z,NVDA,"$NVDA $KORU $MU $AMD $SOXL  What is going to happen with Korea these next two days?   If they cooperate, things will fly 📈🔥",Bullish,3093047,114
658607058,2026-07-08T22:12:33Z,NVDA,This is turning into one of the most attractive setups on the market.    Most people don&#39;t care becaause they think there&#39;s only little upside.    But you don&#39;t want to miss out on   $NVDA   at these levels.    Bounced from the key support out of my buyzone.  200 DMA held perfectly.    Upside is still massive.  Next leg up should deliver over 50% gains from here.    Sometimes the obvious plays are the best.,,7021054,2725
658607007,2026-07-08T22:11:47Z,NVDA,$DJT $SPY $QQQ $NVDA $META    Tax payers lost 100B   But Trump and his family/friends has made billions+. When jail?!!      you can&#39;t trust the us market any more.    Biggest scam market in the world.      Stop invest in this shit..!!!!,,9348397,292
658607003,2026-07-08T22:11:40Z,NVDA,"$NVDA  good to see some positivity in the SP today, patience’s is king as I’ve said all along.. 🚀🚀🚀🚀🚀🚀💰💰💰💰💰💰👍✅💪",Bullish,10504634,14
658606961,2026-07-08T22:10:58Z,NVDA,$NVDA CNBC and the talking heads gang set up from today?,Bearish,6351875,42
658606902,2026-07-08T22:10:05Z,NVDA,$NVDA When in doubt in stock market you buy Nvidia because the whole market depends on Nvidia. The stock is about to go $215-$220 a share. You don’t go against Bank of America and Goldman Sachs.  Bank of America upgrade to $350 a share represent representing 78% upside  07/08/26. $SPY,Bullish,266909,995
658606625,2026-07-08T22:05:00Z,NVDA,"$NVDA    This setup is getting interesting again.    A lot of traders are ignoring it because they feel the easy upside is already gone, but strong companies don’t always move in a straight line.    $NVDA bounced right from a key support zone, with the 200-day moving average holding as a major line of defense. That kind of reaction is exactly what I want to see from a market leader.    The AI trend is still intact, and if momentum returns, the next move could be significant.    Sometimes the best opportunities are not the ones everyone is chasing - they’re the ones quietly rebuilding while sentiment cools off.",,10982665,226
658606557,2026-07-08T22:03:47Z,NVDA,$NVDA Lol you still here? The stock is abt to $215 plus,Bullish,266909,995
658606541,2026-07-08T22:03:31Z,NVDA,$NVDA had a STRONG +3.65% day!    I&#39;d LOVE a retest of $202.15 support to then target the 50DMA    Closing over $200 was a indicator of strength!,,4258248,3550
658606522,2026-07-08T22:03:15Z,NVDA,"$NVDA has hit support and looks to have bottomed out. I suspect the recent decline was driven by institutional rebalancing. I haven&#39;t sold a thing; in fact, I’ve been buying the dip semiconductor sector. It seems like the institutional selling pressure has finally exhausted itself. $SOXX $DRAM $QQQ",Bullish,55126,16593
658606131,2026-07-08T21:57:18Z,NVDA,$BTC.X $SPY $QQQ $NVDA  $DJT,,11024503,38
658606117,2026-07-08T21:57:03Z,NVDA,"Back from vacation and the market welcomed the return with green screens    Today’s alerts &amp; moves:  $DELL — 7/17 450C  +22%  $NVDA — 7/13 200C  +3%  $QQQ — 7/13 700P  +27%  $AMD — 7/10 490P  -7%  $SPY — 7/10 742C  +47%    A mixed tape with opportunities on both sides - calls and puts both paid depending on the setup.    The key is staying disciplined, following momentum, and respecting risk when volatility picks up",,10856765,778
658605916,2026-07-08T21:53:59Z,NVDA,$NVDA boom 💥,Bullish,499384,3750
658605752,2026-07-08T21:51:35Z,NVDA,$NVDA,Bearish,418100,206
658605622,2026-07-08T21:49:28Z,NVDA,$NVDA good job to those selling on the low.,,3294967,471
658605405,2026-07-08T21:45:47Z,NVDA,$NVDA change of character with a close above it 21 day EMA and Daily Stage Analysis Technical Attributes (SATA) score rising out of the lower zone. So is in focus again,,125253,46808
658605302,2026-07-08T21:44:27Z,NVDA,$NVDA But... but Red Sea is next !!,Bearish,10750919,68
658605219,2026-07-08T21:43:11Z,NVDA,$AIP their latest news solidifies again how important they are. A legit behemoth!   $NVDA $ARM $AMD $SNPS,,9795725,10
658605205,2026-07-08T21:42:57Z,NVDA,"Todays Alerts 🚨    First back back from vacation and the markets are back to green   $AMD 7/10 490P 7%-  $SPY 7/10 742C 47%+  $NVDA 7/15 205C 68%+  $NVDA 7/17 207.5C 30%+ (Holding half)    Opened  $DELL 7/24 480C    If you look in the right places, there are plenty of excellent opportunities.    Detailed strategies have already been shared in the community!    Are you going to miss out again?",,10810785,882
658605105,2026-07-08T21:41:11Z,NVDA,"$NVDA selling pressure has dried up, clearing the path for buyers to drive a steady, organic recovery",Bullish,10578491,16
658605075,2026-07-08T21:40:44Z,NVDA,$NVDA really hoping this opens above $205 tomorrow,,927594,41
658605006,2026-07-08T21:39:50Z,NVDA,$NVDA it will be in 125 in few days,,6811917,29
658605002,2026-07-08T21:39:45Z,NVDA,$BTC.X  $SPY $AMC $TSLA $NVDA  🔺,,11024503,38
658604666,2026-07-08T21:34:33Z,NVDA,$SRXH $TSLA $NVDA $META $BABA Eric Jackson Throat Ripping Tour 🤑,Bullish,9616876,167
658604477,2026-07-08T21:32:06Z,NVDA,$NVDA,Bearish,418100,206
658604433,2026-07-08T21:31:29Z,NVDA,$NVDA talking heads on fast money saying nvda done.  finerman likes it.  she smart.  others dumb.  clowns 🤡,,1518937,279
658604382,2026-07-08T21:30:54Z,NVDA,$NVDA thats the second time now these random blip lines show up ... and exactly in the after hours .... guess we will probably be headed much higher tomorrow 😀🫠,Bullish,493846,757
658604248,2026-07-08T21:29:05Z,NVDA,"Long $NVDA since May 2024. Last add was $196 a couple days ago.    Still building and holding for the long run. IRA position, 10-20 year horizon. Let the compounding do its thing.",,6987172,1
658604185,2026-07-08T21:28:17Z,NVDA,"$USO ripped higher, but the market is still shrugging off the war headlines.    Feels like a nasty trap if you’re chasing the move here.    Risk-on names still in play: $QQQ $NBIS $NVDA $MU",,6987126,1
658604166,2026-07-08T21:28:02Z,NVDA,$NVDA dead money in that sub $212 range,,1069772,74
658604160,2026-07-08T21:27:55Z,NVDA,"Todays Alerts 🚨    First back back from vacation and the markets are back to green   $DELL 7/17 450C 22%+  $NVDA 7/13 200C 3%+  $QQQ 7/13 700P 27%+    Opened  $APLD 7/10 29P Cash Secured Puts    If you look in the right places, there are plenty of excellent opportunities.    Detailed strategies have already been shared in the community!    Are you going to miss out again?",,10810785,882
658604144,2026-07-08T21:27:38Z,NVDA,$NVDA $NVDL Perfect entry. It was $27&#39;s Cheers!,Bullish,55126,16593
658603950,2026-07-08T21:24:47Z,NVDA,"$ANET just hit a new all-time high today.    Not the loudest name on here with a $228B market cap, but the setup keeps getting better.    Well positioned for the AI buildout. Alongside $AVGO, $VRT, and $NVDA, it’s one of the names I keep watching in this tape.",,6987083,2
658603902,2026-07-08T21:24:10Z,NVDA,Hearing that advice brings back the 2022 $NVDA drop.    It was down 70% back then.    But investors who trusted management’s long-term growth path and held through it saw the stock turn into a 10x+ bagger over time.,,6987075,1
658603868,2026-07-08T21:23:45Z,NVDA,$AMD $MU $NVDA,Bullish,4866263,261
658603850,2026-07-08T21:23:34Z,NVDA,$NVDA let’s see what they say on CNBC,Bullish,9393616,103
658603799,2026-07-08T21:22:52Z,NVDA,$NVDA cnbc is going to talk about Nvda on the next segment,Bullish,9393616,103
658603763,2026-07-08T21:22:20Z,NVDA,BoA raising hyperscaler cap-ex spending     55%-60% goes to AI servers / GPUs - $NVDA $AVGO $DELL $CLS $MU     --- Party not over yet - music is still playing,,11403,44931
